id,fechaCaptura,ejercicioFiscal,rfc,curp,nombres,primerApellido,segundoApellido,tipoArea,nivelResponsabilidad,tipoProcedimiento,observaciones,ramo.clave,ramo.valor,genero.clave,genero.valor,institucionDependencia.nombre,institucionDependencia.siglas,institucionDependencia.clave,puesto.nombre,puesto.nivel,superiorInmediato.nombres,superiorInmediato.primerApellido,superiorInmediato.segundoApellido,superiorInmediato.curp,superiorInmediato.rfc,superiorInmediato.puesto.nombre,superiorInmediato.puesto.nivel,puesto,superiorInmediato.genero.clave,superiorInmediato.genero.valor,institucion_merge
b4b27177-6f89-40ac-b3b1-ad68a0130a82,2016-07-18T08:55:58Z,2016,BATC850018A93,BATC850018HDFRRR05,Carlos,Barrera,Toro,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'O', 'valor': 'OTRA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,DICONSA S.A. DE C.V.,NSA ,ICO,,,Zoila,CRENDE,FROMETA,CRFZ961215MOXRRL40,CRFZ961215A82,Director General,K31,Director General Adjunto,F,FEMENINO,diconsasadecv
da893173-0135-43f2-a404-7d8aa0893c92,2016-02-08T16:29:10Z,2016,GAEI770106E69,GAEI770106MPULRN02,Ivan,Gallardo,Enríquez,"[{'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,ADMINISTRACION PORTUARIA INTEGRAL DE MAZATLAN S.A. DE C.V.,NIST,DMI,,,Dyan,ONTIVEROS,POUSA,ONPD870624MOXTSY81,ONPD870624D90,Director,M32,Subadministrador,F,FEMENINO,administracionportuariaintegraldemazatlansadecv
26e593f6-db4b-4912-b2e6-171ab7682fe8,2018-02-03T08:26:18Z,2018,YAVC740917D28,YAVC740917HDFMLT06,Catalina,Yami,Vallejo,"[{'clave': 'O', 'valor': 'OTRA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,NOS ,AMI,,,Tramaine,CERPA,JUSCAFRESA,CEJT960120HOXRSR29,CEJT960120B75,Jefe de departamento,O21,Titular de Unidad,M,MASCULINO,caminosypuentesfederalesdeingresosyserviciosconexos
95013160-422b-452a-9ecf-9040378b5371,2018-08-05T11:46:39Z,2018,ARMR750719D63,ARMR750719HSNNYD06,Rodrigo,Aranda,Mayorga,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,FIDEICOMISO DE FORMACION Y CAPACITACION PARA EL PERSONAL DE LA MARINA MERCANTE NACIONAL,ICOM,IDE,,,Cherlyn,TUDA,NWACHUKWU,TUNC700115MOXDWH67,TUNC700115E99,Director,M32,Subdirector de Area,F,FEMENINO,fideicomisodeformacionycapacitacionparaelpersonaldelamarinamercantenacional
7e83b5b0-806c-4f03-ad58-5cf2061544dd,2016-11-03T20:12:05Z,2016,PÁCR820420D46,PÁCR820420MSNZLN07,Renata,Páez,Cuellar,"[{'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,CENTRO DE ENSEÑANZA TECNICA INDUSTRIAL.,RO D,ENT,,,Annah,DEL REAL,URSU,DEUA820503MDFLSN77,DEUA820503E69,Jefe de departamento,O21,Subadministrador,F,FEMENINO,centrodeensenanzatecnicaindustrial
4f5f1528-5931-4410-aec7-a7b0479adba1,2018-03-13T21:11:45Z,2018,CAPA891015D32,CAPA891015HDFRRN07,Aarón,Carrillo,Prieto,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]",[],"[{'clave': 5, 'valor': 'OTRO'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,RO D,ENT,,,Vanna,CAMAÑO,SAGARZAZU,CASV840707MVZMGN65,CASV840707A38,Subdirector,N31,Analista,F,FEMENINO,centrodeinvestigacionydeestudiosavanzadosdelinstitutopolitecniconacional
8fa9ca80-7aaf-4ca0-9492-16160a8d12f2,2017-03-05T08:29:58Z,2017,SASM870317C22,SASM870317HPURLY04,Mayte,Sarabia,Salinas,[],"[{'clave': 'A', 'valor': 'ATENCIÓN'}]",[],,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,"CIATEC, A.C. CENTRO DE INNOVACION APLICADA EN TECNOLOGIAS COMPETITIVAS","EC, ",IAT,,,Cassia,BEISTEGUI,GIBELLO,BEGC781106MVZSBS67,BEGC781106C29,Director General,K31,Subadministrador,F,FEMENINO,ciatecaccentrodeinnovacionaplicadaentecnologiascompetitivas
39557923-5f29-4813-bcc0-fb4291b26c6d,2015-07-26T07:10:50Z,2015,ESAP810021E51,ESAP810021HDFPYL05,Pilar,Espinosa,Aguayo,"[{'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'O', 'valor': 'OTRO'}, {'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,COMPAÑIA MEXICANA DE EXPLORACIONES S.A. DE C.V.,AÑIA,OMP,,,Janella,FRITZ,SANSANO,FRSJ950515MVZRNN20,FRSJ950515A58,Subdirector,N31,Jefe de Departamento,F,FEMENINO,companiamexicanadeexploracionessadecv
87846e3f-d8a3-4eae-bc11-057bd3c55a79,2015-03-06T15:24:20Z,2015,ROXF891005E14,ROXF891005MSNDNR08,Francisco Javier,Rodarte,Xenia,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'O', 'valor': 'OTRA'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,EJO ,ONS,,,Cassey,MAIZA,LANCHAS,MALC990528MDFZNS40,MALC990528E83,Subdirector,N31,Administrador,F,FEMENINO,consejonacionaldecienciaytecnologia
b21638b4-a3c3-4681-aef4-439edccd673f,2016-09-27T23:14:28Z,2016,DEVE790101D37,DEVE790101MAGLLL08,Emiliano,Delarosa,Villanueva,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]",[],,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,FINANCIERA RURAL,NCIE,INA,,,Om,BOLIBAR,BARRES,BOBO780513HDFLRundefined54,BOBO780513C83,Subdirector,N31,Jefe de Departamento,M,MASCULINO,financierarural
7944bf5b-7ce5-47a2-a6e4-1073e02031b2,2016-04-09T20:04:04Z,2016,ARAM790216C33,ARAM790216HVZGVN08,Manuel,Aragón,Acevedo,[],"[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,FONDO DE OPERACION Y FINANCIAMIENTO BANCARIO A LA VIVIENDA,O DE,OND,,,Aide,BANCALERO,JABALOYAS,BAJA970928MDFNBundefined27,BAJA970928D19,Subdirector,N31,Director de Area,F,FEMENINO,fondodeoperacionyfinanciamientobancarioalavivienda
a3dbf0df-a618-4b65-b5e1-263751a66f39,2020-07-11T00:44:30Z,2020,ANGA860105B72,ANGA860105HSNGLF01,Alfonso,Angulo,Gallegos,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'C', 'valor': 'CONTRATANTE'}]",[],"[{'clave': 5, 'valor': 'OTRO'}, {'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,RADIO EDUCACION,O ED,ADI,,,Adamari,URKIOLA,CAÑIGUERAL,URCA890901MVZKÑA38,URCA890901E75,Titular de Unidad,J31,Analista,F,FEMENINO,radioeducacion
a4923b8b-64c4-497a-9df4-4cbe696813d4,2016-12-14T17:29:57Z,2016,RIUM860817E33,RIUM860817MSNJLR05,María Elena,Riojas,Ulloa,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'C', 'valor': 'CONTRATANTE'}]",[],"[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,NOS ,AMI,,,Jaslynn,PERAIRE,MEJUTO,PEMJ931123MDFRJS59,PEMJ931123E10,Director,M32,Titular de Unidad,F,FEMENINO,caminosypuentesfederalesdeingresosyserviciosconexos
65668443-959e-4718-9794-034e18677624,2021-02-19T11:48:07Z,2021,FLDG780720A86,FLDG780720MVZLRL05,Guillermina,Flórez,Duarte,"[{'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,FONDO PARA EL DESARROLLO DE LOS RECURSOS HUMANOS,O PA,OND,,,Bryan,SANS,CARNEIRO,SACB910908MVZNRR24,SACB910908E51,Director,M32,Subadministrador,F,FEMENINO,fondoparaeldesarrollodelosrecursoshumanos
426c662a-3997-4522-88e0-c1a44ac4bcf7,2017-02-25T20:17:04Z,2017,MÁMG851014B57,MÁMG851014MDFRTD07,Guadalupe,Márquez,Matías,"[{'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 5, 'valor': 'OTRO'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,ADMINISTRACION FEDERAL DE SERVICIOS EDUCATIVOS EN EL DISTRITO FEDERAL,NIST,DMI,,,Nohemi,COTAINA,KASMI,COKN721213MVZTSH89,COKN721213E56,Titular de Unidad,J31,Gobernador/a del Estado,F,FEMENINO,administracionfederaldeservicioseducativoseneldistritofederal
42ddb1ed-0756-4998-81b8-455eb8fce521,2020-01-21T21:01:03Z,2020,SÁGJ781110E46,SÁGJ781110HPUNDS07,José Eduardo,Sánchez,Godínez,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 5, 'valor': 'OTRO'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CFE GENERACIÓN II,GENE,FE ,,,Lamya,TEIXIDO,ZABALLOS,TEZL721014MDFXBM36,TEZL721014A69,Jefe de departamento,O21,Administrador,F,FEMENINO,cfegeneracionii
81270b8d-84c4-412d-b9cf-c4a96bd03ff2,2018-09-25T02:45:32Z,2018,BAAN791126C57,BAAN791126HPUTRT09,Natalia,Batista,Abrego,"[{'clave': 'C', 'valor': 'CONTRATANTE'}]",[],"[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,BANCO NACIONAL DEL EJERCITO FUERZA AEREA Y ARMADA S.N.C.,O NA,ANC,,,Berkley,VERBO,ILYAS,VEIB770221HVZRYR58,VEIB770221A51,Titular de Unidad,J31,Secretario/a de Estado A,M,MASCULINO,banconacionaldelejercitofuerzaaereayarmadasnc
74d8f1ed-3a72-4502-b53d-49ca4cdb9b74,2021-09-20T10:14:42Z,2021,RALE780211D76,RALE780211MSNZLS08,Elsa,Razo,Llamas,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'O', 'valor': 'OTRA'}, {'clave': 'T', 'valor': 'TÉCNICA'}]","[{'clave': 'O', 'valor': 'OTRO'}]",[],,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,PATRONATO DE OBRAS E INSTALACIONES DEL INSTITUTO POLITECNICO NACIONAL,ONAT,ATR,,,Laird,PIE,TORELLO,PITL810226HOXundefinedRR83,PITL810226B80,Titular de Unidad,J31,Subdirector de Area,M,MASCULINO,patronatodeobraseinstalacionesdelinstitutopolitecniconacional
081e9ba6-2c66-4b55-affb-a6a93709ffba,2018-05-15T13:50:34Z,2018,CACR781005C16,CACR781005MDFNLM01,Ramiro,Candelaria,Calderón,"[{'clave': 'O', 'valor': 'OTRA'}, {'clave': 'T', 'valor': 'TÉCNICA'}]",[],[],,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,SECRETARIA DE ECONOMIA,ETAR,ECR,,,Bracha,BURCIO,AZNAL,BUAB771018MVZRNR55,BUAB771018A46,Director,M32,Director General Paraestatal C,F,FEMENINO,secretariadeeconomia
88eb8fce-22c5-4833-8547-fbe92ca85476,2015-11-13T23:50:24Z,2015,AYCS800816C29,AYCS800816HDFLSR02,Sara,Ayala,Castañeda,[],[],"[{'clave': 5, 'valor': 'OTRO'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,SERVICIOS DE ALMACENAMIENTO DEL NORTE S.A.,ICIO,ERV,,,Eason,FIUZA,JURCA,FIJE881217HVZZRN23,FIJE881217A10,Titular de Unidad,J31,Director General Adjunto,M,MASCULINO,serviciosdealmacenamientodelnortesa
c65784b1-852f-4f35-98fc-4f888fe0772f,2015-11-24T02:49:13Z,2015,ROFE881127C45,ROFE881127HSNCNN01,Elena,Rocha,Fonseca,"[{'clave': 'O', 'valor': 'OTRA'}]",[],"[{'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,PROCURADURIA DE LA DEFENSA DEL CONTRIBUYENTE,URAD,ROC,,,Merrilee,RODRIGUEZ REY,BARS,ROBM910517MVZDRR38,ROBM910517B65,Director General,K31,Administrador,F,FEMENINO,procuraduriadeladefensadelcontribuyente
77dbdb30-d7fe-4077-a40c-a74d84b0bc96,2021-06-18T06:36:39Z,2021,RIPM830106E95,RIPM830106HSNJRR06,Mario,Riojas,Partida,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}, {'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'T', 'valor': 'TÉCNICA'}]",[],"[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,TELEVISION METROPOLITANA S.A. DE C.V.,VISI,ELE,,,Dontavious,ARANCE,NAVASA,ARND821020HOXAVN96,ARND821020C30,Jefe de departamento,O21,Director de Area,M,MASCULINO,televisionmetropolitanasadecv
9d8fab49-0c38-40da-847e-318103f40446,2016-01-09T23:05:49Z,2016,OLDA770402A87,OLDA770402MAGVLN04,Aarón,Olivas,Delvalle,"[{'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]",[],,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,BANCO NACIONAL DE COMERCIO EXTERIOR S.N.C.,O NA,ANC,,,Emily,SOTO,DE ARCOS,SODE880826HVZT L60,SODE880826E19,Titular de Unidad,J31,Administrador,M,MASCULINO,banconacionaldecomercioexteriorsnc
f05e458e-2e59-4aef-bdd3-a1c634ee3484,2015-12-19T00:56:37Z,2015,ALCJ731012D89,ALCJ731012MVZVRR08,Jorge Luis,Alvarez,Carrasco,"[{'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'O', 'valor': 'OTRO'}]",[],,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,UNIVERSIDAD AUTONOMA DE CHAPINGO,ERSI,NIV,,,Maye,ATUTXA,MASVIDAL,ATMM981015MVZTSY47,ATMM981015B70,Subdirector,N31,Administrador,F,FEMENINO,universidadautonomadechapingo
86dcbbcf-42c0-4c2c-8171-a266165ec81e,2015-12-29T01:13:23Z,2015,QUDB760425A50,QUDB760425HDFNLR09,Barbara,Quintero de la cruz,Delgado,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}]","[{'clave': 5, 'valor': 'OTRO'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,"NOTIMEX, AGENCIA DE NOTICIAS DEL ESTADO MEXICANO","MEX,",OTI,,,Felicita,GUDIN,BARANDELA,GUBF710216MVZDRL34,GUBF710216B81,Titular de Unidad,J31,Director General Paraestatal C,F,FEMENINO,notimexagenciadenoticiasdelestadomexicano
43de2874-f005-4f60-b2e9-7f27f72dee03,2015-08-07T10:07:17Z,2015,CABA760016D32,CABA760016HDFRZX01,Alexa,Carvajal,Baeza,[],"[{'clave': 'A', 'valor': 'ATENCIÓN'}]",[],,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,ADMINISTRACION PORTUARIA INTEGRAL DE ALTAMIRA S.A. DE C.V.,NIST,DMI,,,Merideth,ARZUAGA,BUSTELO,ARBM980217MDFZSR39,ARBM980217E34,Subdirector,N31,Analista,F,FEMENINO,administracionportuariaintegraldealtamirasadecv
4223de14-e14a-4b46-8ead-290f003ba538,2016-02-26T22:41:27Z,2016,PAGA870624C94,PAGA870624MDFGLT07,Antonio,Pagan,Gollum,"[{'clave': 'C', 'valor': 'CONTRATANTE'}, {'clave': 'RE', 'valor': 'RESPONSABLE DE LA EJECUCIÓN'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,COMISIÓN NACIONAL DE HIDROCARBUROS,SIÓN,OMI,,,Natividad,TAIB,ESPINOSA MONTEROS,TAEN970306MDFBPT68,TAEN970306A39,Director General,K31,Administrador,F,FEMENINO,comisionnacionaldehidrocarburos
83a00904-496e-4fd2-943d-bdc1adccc3b9,2015-01-02T16:52:54Z,2015,CASJ740303C42,CASJ740303HAGLZQ02,Joaquín,Caldera,Saiz,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'RC', 'valor': 'RESPONSABLE DE LA CONTRATACIÓN'}, {'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,TRANSPORTADORA DE SAL S.A. DE C.V.,SPOR,RAN,,,Morgen,CILLER,VITALES,CIVM880711MDFLTR34,CIVM880711D74,Director General,K31,Titular de Unidad,F,FEMENINO,transportadoradesalsadecv
ecbfbe73-30c1-457b-8f64-61b4438736be,2020-12-03T22:37:09Z,2020,COCG770707E13,COCG770707HPULSL07,Guillermina,Collado,Castellanos,[],[],"[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,M,MASCULINO,INSTITUTO FEDERAL DE TELECOMUNICACIONES,ITUT,NST,,,Kolt,MOROZ,ARENAZA,MOAK840906HOXRNL91,MOAK840906C79,Director General Adjunto,L31,Director General Adjunto,M,MASCULINO,institutofederaldetelecomunicaciones
07a5e9a8-e378-4ee7-9c6e-34e03ed423da,2015-08-02T18:42:52Z,2015,MAMC720907D21,MAMC720907MAGLRT02,Catalina,Maldonado,Márquez,"[{'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}, {'clave': 'O', 'valor': 'OTRO'}]","[{'clave': 5, 'valor': 'OTRO'}, {'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO NACIONAL DE CANCEROLOGIA,ITUT,NST,,,Yovani,ANIBARRO,GOZALBES,ANGY780707HVZBZV56,ANGY780707E16,Director,M32,Subdirector de Area,M,MASCULINO,institutonacionaldecancerologia
f7daba58-1f49-497d-bf55-35a567106fe5,2018-10-27T14:41:42Z,2018,MAGJ710827B83,MAGJ710827HAGRRN06,Juana,Martínez,Girón,[],"[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 3, 'valor': 'ENAJENACIÓN DE BIENES MUEBLES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,RO D,ENT,,,Latrisha,ARAVENA,MATARO,ARML980608MDFATT68,ARML980608A20,Jefe de departamento,O21,Jefe de Departamento,F,FEMENINO,centrodeinvestigacionydeestudiosavanzadosdelinstitutopolitecniconacional
84317f70-578c-4083-b8f4-fd3f0075a562,2016-01-07T16:13:52Z,2016,DOSA790321B19,DOSA790321MSNMRT06,Anita,Domínguez,Sarabia,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'O', 'valor': 'OTRA'}]","[{'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 1, 'valor': 'CONTRATACIONES PÚBLICAS'}, {'clave': 5, 'valor': 'OTRO'}]",,28,Participaciones a Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO DE LOS MEXICANOS EN EL EXTERIOR,ITUT,NST,,,Eian,RGHIOUI,PEETERS,RGPE990315HOXGEundefined93,RGPE990315B83,Director General,K31,Analista,M,MASCULINO,institutodelosmexicanosenelexterior
9b78655a-b1b4-4d53-a47a-4b5387798d6e,2020-11-14T20:24:50Z,2020,TETM800805A65,TETM800805MVZLMR07,Marisol,Tello,Tamez,"[{'clave': 'C', 'valor': 'CONTRATANTE'}]",[],[],,33,Aportaciones Federales para Entidades Federativas y Municipios,F,FEMENINO,INSTITUTO MEXICANO DE TECNOLOGIA DEL AGUA,ITUT,NST,,,Naomie,NADADOR,MAROTO,NAMN700719MOXDRM61,NAMN700719A10,Director,M32,Jefe de Departamento,F,FEMENINO,institutomexicanodetecnologiadelagua
edd8a9a5-8da8-446d-bcdf-1e1dccdd17c3,2019-03-02T15:02:56Z,2019,SOGÓ711116B67,SOGÓ711116HSNLLC01,Óscar,Solorio,Galindo,"[{'clave': 'T', 'valor': 'TÉCNICA'}, {'clave': 'R', 'valor': 'REQUIRENTE'}]","[{'clave': 'T', 'valor': 'TRAMITACIÓN'}]","[{'clave': 2, 'valor': 'CONCESIONES, LICENCIAS, PERMISOS, AUTORIZACIONES Y SUS PRÓRROGAS'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE IXTAPALUCA,ITAL,OSP,,,Laurent,AMATRIA,GOICOECHEA,AMGL710219HOXACR33,AMGL710219D64,Jefe de departamento,O21,Director General Adjunto,M,MASCULINO,hospitalregionaldealtaespecialidaddeixtapaluca
93c7c1c8-3f5f-4c98-815c-3c22dc3f80b0,2019-06-12T14:32:54Z,2019,CAKE730015B72,CAKE730015HPURNR01,Enrique,Cardenas,Kanea,"[{'clave': 'R', 'valor': 'REQUIRENTE'}, {'clave': 'C', 'valor': 'CONTRATANTE'}]","[{'clave': 'A', 'valor': 'ATENCIÓN'}, {'clave': 'R', 'valor': 'RESOLUCIÓN'}]","[{'clave': 4, 'valor': 'ASIGNACIÓN Y EMISIÓN DE DICTÁMENES DE AVALÚOS NACIONALES'}]",,33,Aportaciones Federales para Entidades Federativas y Municipios,M,MASCULINO,COMISION NACIONAL DE PROTECCION SOCIAL EN SALUD,SION,OMI,,,Krishna,ALCANTARILLA,ANDRES,ALAK820418MOXCDR80,ALAK820418A35,Director,M32,Administrador,F,FEMENINO,comisionnacionaldeproteccionsocialensalud
