id,fechaCaptura,expediente,autoridadSancionadora,tipoSancion,causaMotivoHechos,observaciones,institucionDependencia.nombre,servidorPublicoSancionado.rfc.rfc,servidorPublicoSancionado.rfc.homoClave,servidorPublicoSancionado.curp,servidorPublicoSancionado.nombres,servidorPublicoSancionado.primerApellido,servidorPublicoSancionado.segundoApellido,servidorPublicoSancionado.genero.clave,servidorPublicoSancionado.genero.valor,servidorPublicoSancionado.puesto,tipoFalta.clave,tipoFalta.valor,tipoFalta.descripcion,resolucion.fechaResolucion,multa.moneda.clave,multa.moneda.valor,multa.monto,inhabilitacion.plazo,inhabilitacion.fechaInicial,inhabilitacion.fechaFinal,servidorPublicoSancionado.rfc,institucion_merge
65191b0d-7fca-4ba1-90ac-5c92f9fa3269,2010-02-04,GCPD/adbefdea,Contraloría Interna,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",TRÁFICO DE INFLUENCIAS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,SAVN940026,E80,SAVN940026HSNNLC08,Nicolás,Sanches,Valverde,H,MASCULINO,Jefe de departamento,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2010-01-01,,,,5 años,2010-01-01,2015-00-01,,caminosypuentesfederalesdeingresosyserviciosconexos
2d7dcf82-5821-49ff-8fa6-17488db9a843,2010-01-01,GCPD/35b79dfb,OIC,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,TACA790119,B26,TACA790119MSNFSF03,Alfonso,Tafoya,Casares,M,FEMENINO,Jefe de departamento,VPC,VIOLACION PROCEDIMIENTOS DE CONTRATACION,VIOLACION PROCEDIMIENTOS DE CONTRATACION,2010-01-01,MXN,Peso Mexicano,24195.0,,,,,fideicomisodeformacionycapacitacionparaelpersonaldelamarinamercantenacional
2bc01617-3dc1-45d0-832f-9aed4da2aa65,2010-03-01,ARCHIVO/9bffc21a,OIC,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS",Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,XERK760626,C85,XERK760626HSNNSV08,Kevin,Xenia,Rosas,H,MASCULINO,Jefe de departamento,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2010-01-01,,,,,,,,centrodeensenanzatecnicaindustrial
30481a32-bb40-458c-8f88-a4c855dcebd7,2010-02-04,EXPEDIENTE/0475b77b,Tribunal,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",NEPOTISMO,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,RORF980919,B15,RORF980919MAGSVR02,Fernando Javier,Rosales,Rivas,M,FEMENINO,Jefe de departamento,DCSP,DELITO COMETIDO POR SERVIDORES PUBLICOS,ROBO,2010-01-01,,,,7 años,2010-01-01,2017-00-01,,centrodeinvestigacionydeestudiosavanzadosdelinstitutopolitecniconacional
08836ca6-a798-4bd7-8d9a-9ef6262c4831,2010-04-31,GCPD/4e2cb93c,OIC,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,GUME840611,B41,GUME840611HSNRDM07,Emmanuel,Guerrero,Medina,H,MASCULINO,Jefe de departamento,NAD,NEGLIGENCIA ADMINISTRATIVA,NEGLIGENCIA ADMINISTRATIVA,2010-01-01,,,,7 años,2010-01-01,2017-00-01,,ciatecaccentrodeinnovacionaplicadaentecnologiascompetitivas
1e4cf8ad-c0b5-49dc-a723-5a9fa292385f,2010-04-01,ARCHIVO/b433d75e,OIC,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,COBA791106,A15,COBA791106MAGLT 02,Ana Victoria,Collazo,Bétancourt,M,FEMENINO,Jefe de departamento,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2010-01-01,,,,,,,,companiamexicanadeexploracionessadecv
38435e93-f419-4001-b9bb-0ea114cb32e4,2010-03-01,GCPD/a322a2cd,Organo de Control Interno,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",CONTRATACIÓN INDEBIDA,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,PUDD930927,E33,PUDD930927MVZG N02,Daniela,Puga,de Anda,M,FEMENINO,Jefe de departamento,VPC,VIOLACION PROCEDIMIENTOS DE CONTRATACION,VIOLACION PROCEDIMIENTOS DE CONTRATACION,2010-01-01,MXN,Peso Mexicano,13393.0,,,,,consejonacionaldecienciaytecnologia
d418cb96-0f21-4090-8a00-a78c4446ab85,2010-04-31,EXP/be73345e,Tribunal,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,SEMD870511,A51,SEMD870511MAGPNG02,Diego,Sepúlveda,Mondragón,M,FEMENINO,Jefe de departamento,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2010-01-01,MXN,Peso Mexicano,26171.0,,,,,financierarural
20196c2a-9c3c-4044-83c6-408f0c635d8c,2010-04-31,GCPD/65d08011,Tribunal,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,APAX940416,C78,APAX940416MVZRCM03,Ximena,Aparicio,Arce,M,FEMENINO,Jefe de departamento,IDSP,INCUMPLIMIENTO EN DECLARACION DE SITUACION PATRIMONIAL,OCULTAMIENTODE PROPIEDADES,2010-01-01,MXN,Peso Mexicano,24126.0,,,,,fondodeoperacionyfinanciamientobancarioalavivienda
a1460178-fba2-4af8-8a92-ed59c2970181,2010-04-31,SANC/d67cf209,Organo de Control Interno,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,OJSD970816,B24,OJSD970816MSNDNN07,Daniela,Ojeda,Sanabria,M,FEMENINO,Jefe de departamento,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2010-01-01,MXN,Peso Mexicano,21163.0,,,,,radioeducacion
42acbd40-8605-437c-b9a6-d5bc2eb4b3f4,2010-01-01,ARCHIVO/68da37da,Organo de Control Interno,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",DESVÍO DE RECURSOS PÚBLICOS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,CEMJ940724,B94,CEMJ940724MPUDRS02,Josefina,Cedillo,Marrero,M,FEMENINO,Jefe de departamento,ASEX,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,COMETER O TOLERAR CONDUCTAS DE ACOSO SEXUAL,2010-01-01,,,,4 años,2010-01-01,2014-00-01,,caminosypuentesfederalesdeingresosyserviciosconexos
fec031de-9a5c-470a-9795-cccfbf483ecc,2010-04-31,SANC/62e7468b,Organo de Control Interno,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",TRÁFICO DE INFLUENCIAS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,KASE740314,B86,KASE740314HPURNL06,Emiliano,Karen,Sánchez,H,MASCULINO,Jefe de departamento,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2010-01-01,MXN,Peso Mexicano,21897.0,,,,,fondoparaeldesarrollodelosrecursoshumanos
c0fbb57e-73b7-4e75-9855-870bdff76f7e,2010-04-31,SANC/f956c46a,Contraloría Interna,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS",Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,LEAM790120,D63,LEAM790120MDFVCN06,Manuela,Leiva,Alcala,M,FEMENINO,Jefe de departamento,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2010-01-01,MXN,Peso Mexicano,22549.0,,,,,administracionfederaldeservicioseducativoseneldistritofederal
668859d9-f673-445d-b0a7-115ea9400d8f,2010-02-04,GCPD/6c58341c,OIC,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS",Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,MEMA890527,E54,MEMA890527HPUNRN09,Adán,Menchaca,Morales,H,MASCULINO,Jefe de departamento,ABCI,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,2010-01-01,,,,3 años,2010-01-01,2013-00-01,,cfegeneracionii
4a0c450d-a222-4172-9395-a40c07c4e1e2,2010-04-01,CARPETA/a02b4f8c,Organo de Control Interno,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",ABUSO DE FUNCIONES,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,BAOR860202,E43,BAOR860202HDFHNB02,Rebeca,Bahena,Ornelas,H,MASCULINO,Jefe de departamento,TINF,TRÁFICO DE INFLUENCIAS,TRÁFICO DE INFLUENCIAS,2010-01-01,,,,4 años,2010-01-01,2014-00-01,,banconacionaldelejercitofuerzaaereayarmadasnc
fb79bc89-81a9-4647-873e-2f540d239534,2010-03-01,SANC/93ba49c2,OIC,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,KUAE770419,E13,KUAE770419MAGZVS04,Elisa,Kuzmina,Arevalo,M,FEMENINO,Jefe de departamento,ENCB,ENCUBRIMIENTO,ENCUBRIMIENTO,2010-01-01,,,,9 años,2010-01-01,2019-00-01,,patronatodeobraseinstalacionesdelinstitutopolitecniconacional
8d5b3af7-fab3-4fd4-b281-f29a661738f3,2010-04-01,EXPEDIENTE/d589c7ce,Organo de Control Interno,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",ABUSO DE FUNCIONES,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,NEUG730316,E44,NEUG730316MSNVSL06,Gilberto,Nevárez,Urías,M,FEMENINO,Jefe de departamento,IDSP,INCUMPLIMIENTO EN DECLARACION DE SITUACION PATRIMONIAL,OCULTAMIENTODE PROPIEDADES,2010-01-01,,,,8 años,2010-01-01,2018-00-01,,secretariadeeconomia
3969a7b9-f88c-4394-8de9-59a787861437,2010-03-01,EXPEDIENTE/f3fff19b,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",DESVÍO DE RECURSOS PÚBLICOS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,ALCA700025,E77,ALCA700025HAGCL 09,Ana Luisa,Alicea,Colunga,H,MASCULINO,Jefe de departamento,AG,ADMINISTRATIVA GRAVE,ADMINISTRATIVA GRAVE,2010-01-01,,,,7 años,2010-01-01,2017-00-01,,serviciosdealmacenamientodelnortesa
0daa4a69-d762-4057-bd85-3dd419a642c5,2010-03-01,SANC/704c305e,Contraloría Interna,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,ALSM770603,E19,ALSM770603HPUCGR08,María Cristina,Alicea,Segovia,H,MASCULINO,Jefe de departamento,AC,ACTO DE CORRUPCIÓN,RECIBIR SOBORNO POR UN TRÁMITE,2010-01-01,,,,4 años,2010-01-01,2014-00-01,,procuraduriadeladefensadelcontribuyente
70e58bbe-6c6f-4c6e-8803-487384edcd09,2010-04-31,CARPETA/ce6d2f6d,OIC,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]","PECULADO, AUTORIZO ACTOS PARA EL USO O APROPIACIÓN PARA SÍ DE RECURSOS PÚBLICOS SIN FUNDAMENTOS JURÍDICOS","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,LAAÁ700715,A93,LAAÁ700715HSNRVG08,Ángel Gabriel,Lara,Alvarez,H,MASCULINO,Jefe de departamento,OJUST,OBSTRUCCIÓN DE LA JUSTICIA,OBSTRUCCIÓN DE LA JUSTICIA,2010-01-01,MXN,Peso Mexicano,19028.0,,,,,televisionmetropolitanasadecv
9d577132-e01a-4e2f-966d-7d4e3d3838d8,2010-02-04,EXPEDIENTE/e15aea24,Contraloría Interna,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",NEPOTISMO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,TITL850607,C85,TITL850607MDFJLR04,Lorena,Tijerina,Tello,M,FEMENINO,Jefe de departamento,ABCI,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,ACTUACIÓN BAJO CONFLICTO DE INTERÉS,2010-01-01,MXN,Peso Mexicano,12611.0,,,,,banconacionaldecomercioexteriorsnc
534184f4-d935-47b9-8a8e-bb8a1d5ac196,2010-02-04,CARPETA/1176a738,Contraloría Interna,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,KOSA741015,C47,KOSA741015HSNRVB03,Alberto,Korta,Saavedra,H,MASCULINO,Jefe de departamento,DCSP,DELITO COMETIDO POR SERVIDORES PUBLICOS,ROBO,2010-01-01,MXN,Peso Mexicano,19468.0,,,,,universidadautonomadechapingo
13b2f0e2-eea1-4038-b60f-224b94f6d6a9,2010-04-31,EXP/31c2e258,OIC,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",CONTRATACIÓN INDEBIDA,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,TITL850607,C85,TITL850607MDFJLR04,Lorena,Tijerina,Tello,M,FEMENINO,Jefe de departamento,EOCI,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,ENRIQUECIMIENTO OCULTO U OCULTAMIENTO DE CONFLICTO DE INTERÉS,2010-01-01,,,,9 años,2010-01-01,2019-00-01,,notimexagenciadenoticiasdelestadomexicano
920415aa-8b98-45cb-adcc-ef6d91f3e380,2010-04-01,SANC/b96bf11d,OIC,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NEPOTISMO,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,BABM780918,E67,BABM780918MVZRNT01,Mateo,Barrientos,Banda,M,FEMENINO,Jefe de departamento,CEX,COHECHO O EXTORSION,COHECHO O EXTORSION,2010-01-01,,,,,,,,administracionportuariaintegraldealtamirasadecv
3783037f-e5b8-422b-8515-1c33999925d2,2010-01-01,EXP/b4c69bf2,Organo de Control Interno,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,NIGM950009,C28,NIGM950009HPUÑRR07,Mariano,Niño,Granados,H,MASCULINO,Jefe de departamento,HSEX,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,COMETER O TOLERAR CONDUCTAS DE HOSTIGAMIENTO SEXUAL,2010-01-01,MXN,Peso Mexicano,19543.0,,,,,comisionnacionaldehidrocarburos
db451643-3527-4c84-b732-7b1fc09415f7,2010-03-01,GCPD/ca9049a9,Contraloría Interna,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",NEPOTISMO,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,ALPE881010,A75,ALPE881010MPUCRS04,Elisa,Alicea,Paredes,M,FEMENINO,Jefe de departamento,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2010-01-01,,,,,,,,transportadoradesalsadecv
8a23a8db-36a9-470b-b886-19e690929994,2010-01-01,ARCHIVO/ada5ca18,OIC,"[{'clave': 'O', 'valor': 'OTRO', 'descripcion': 'LEVANTAMIENTO DE ACTA ADMINISTRATIVA'}]",ABUSO DE FUNCIONES,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,XITF811001,D36,XITF811001MPUNRL07,Florencia,Xiana,Tirado,M,FEMENINO,Jefe de departamento,VDH,VIOLACIÓN A LOS DERECHOS HUMANOS,DESALOJO FORZOSO DE PERSONAS DE SUS HOGARES,2010-01-01,,,,,,,,institutofederaldetelecomunicaciones
05d7c479-c341-49bb-ac66-121ec136e397,2010-01-01,EXPEDIENTE/87c1127b,Contraloría Interna,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,ESAJ790116,D26,ESAJ790116MDFPGR06,Jorge Luis,Esparza,Aragón,M,FEMENINO,Jefe de departamento,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2010-01-01,,,,6 años,2010-01-01,2016-00-01,,institutonacionaldecancerologia
e8e8f8d3-0a79-49c1-8dd0-537f9f3b02ca,2010-03-01,EXPEDIENTE/3e1a7c70,OIC,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]",TRÁFICO DE INFLUENCIAS,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,FLMM740113,C53,FLMM740113MDFLRR02,María Fernanda,Flórez,Murillo,M,FEMENINO,Jefe de departamento,DRP,DESVÍO DE RECURSOS PÚBLICOS,DESVÍO DE RECURSOS PÚBLICOS,2010-01-01,MXN,Peso Mexicano,12132.0,,,,,centrodeinvestigacionydeestudiosavanzadosdelinstitutopolitecniconacional
1a255469-fb9f-4172-bbcf-1a3cf635e40b,2010-04-31,EXP/b89f51d1,Organo de Control Interno,"[{'clave': 'IRSC', 'valor': 'INDEMNIZACIÓN RESARCITORIA', 'descripcion': ''}]",ENRIQUECIMIENTO OCULTO,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,LEAM790120,D63,LEAM790120MDFVCN06,Manuela,Leiva,Alcala,M,FEMENINO,Jefe de departamento,ANG,ADMINISTRATIVA NO GRAVE,INCUMPLIMIENTO DE FUNCIONES,2010-01-01,MXN,Peso Mexicano,27798.0,,,,,institutodelosmexicanosenelexterior
e24b91a4-e852-49c5-807a-59bf34c94de9,2010-04-01,ARCHIVO/3b9a6d86,Tribunal,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]",CONFLICTO DE INTERÉS,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,LOGM770102,C55,LOGM770102MVZMDN01,Monserrat,Lomeli,Godoy,M,FEMENINO,Jefe de departamento,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2010-01-01,,,,1 años,2010-01-01,2011-00-01,,institutomexicanodetecnologiadelagua
44ad2cf5-58de-4650-8822-26dd7270a2df,2010-03-01,CARPETA/1a9cf8aa,Contraloría Interna,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,KAGS730013,D26,KAGS730013HDFRRN02,Sonia,Karem,Granado,H,MASCULINO,Jefe de departamento,CIND,CONTRATACIÓN INDEBIDA,CONTRATACIÓN INDEBIDA,2010-01-01,,,,8 años,2010-01-01,2018-00-01,,hospitalregionaldealtaespecialidaddeixtapaluca
19e558be-a61f-48c9-8f4b-b6343f46bd91,2010-02-04,SANC/47bd1f41,OIC,"[{'clave': 'I', 'valor': 'INHABILITADO', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA","Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,NAHM720315,E68,NAHM720315MPUVRN05,Manuel,Navarro,Herrera,M,FEMENINO,Jefe de departamento,AUT,ABUSO DE AUTORIDAD,TRATO HUMILLANTE A UN SUBORDINADO,2010-01-01,,,,5 años,2010-01-01,2015-00-01,,comisionnacionaldeproteccionsocialensalud
f502ffb4-48f4-4591-a7c0-ebbc45b60820,2010-04-01,ARCHIVO/03362e1d,Contraloría Interna,"[{'clave': 'S', 'valor': 'SUSPENSION DE EMPLEO, CARGO O COMISION', 'descripcion': ''}]",CONTRATACIÓN INDEBIDA,"Al contrario del pensamiento popular, el texto de Lorem Ipsum no es simplemente texto aleatorio. Tiene sus raices en una pieza cl´sica de la literatura del Latin, que data del año 45 antes de Cristo",Comisión Federal de Electricidad,CEVR911109,A74,CEVR911109MDFJLQ07,Raquel,Ceja,Villareal,M,FEMENINO,Jefe de departamento,VPC,VIOLACION PROCEDIMIENTOS DE CONTRATACION,VIOLACION PROCEDIMIENTOS DE CONTRATACION,2010-01-01,,,,1 años,2010-01-01,2011-00-01,,comisionnacionaldehidrocarburos
e1638678-8098-40e3-ba06-2192e1672a23,2010-02-04,EXP/7aaa9259,Organo de Control Interno,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,TAAA870604,B18,TAAA870604MVZMRC05,Araceli,Tamayo,Alarcón,M,FEMENINO,Jefe de departamento,EIFM,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,EJERCICIO INDEBIDO DE SUS FUNCIONES EN MATERIA MIGRATORIA,2010-01-01,MXN,Peso Mexicano,13591.0,,,,,institutodelosmexicanosenelexterior
503ac654-b647-40b1-b67f-ab8198877624,2010-03-01,ARCHIVO/3bc2de72,Contraloría Interna,"[{'clave': 'D', 'valor': 'DESTITUCION DEL EMPLEO CARGO O COMISION', 'descripcion': 'DESPIDO'}]",ENRIQUECIMIENTO OCULTO,Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,CAAR810520,C44,CAAR810520HSNLNN04,Reina,Calderón,Alanis,H,MASCULINO,Jefe de departamento,PEC,PECULADO,PECULADO,2010-01-01,,,,10 años,2010-01-01,2020-00-01,,institutodelosmexicanosenelexterior
09173459-fc6a-4b97-9455-fb05a513b3c5,2010-02-04,CARPETA/d3cd836a,Contraloría Interna,"[{'clave': 'M', 'valor': 'MULTADO', 'descripcion': ''}]",DESVÍO DE RECURSOS PÚBLICOS,Lorem Ipsum es simplemente el texto de relleno de las imprentas y archivos de texto,Comisión Federal de Electricidad,MECJ980403,C71,MECJ980403MDFLLR01,Jorge Luis,Melgar,Calvillo,M,FEMENINO,Jefe de departamento,ENCB,ENCUBRIMIENTO,ENCUBRIMIENTO,2010-01-01,MXN,Peso Mexicano,21917.0,,,,,comisionreguladoradeenergia
06a4a6fd-6aa5-4a11-b448-c9cf9031425d,2010-02-04,SANC/8dc9b5e7,OIC,"[{'clave': 'SE', 'valor': 'SANCIÓN ECONÓMICA', 'descripcion': ''}]","COHECHO, ACEPTO BENEFICIO NO COMPRENDIDO EN SU REMUNERACIÓN COMO PERSONA SERVIDORA PÚBLICA",Sanción impuesta conforme a la ley,Comisión Federal de Electricidad,ARZL960312,B13,ARZL960312HDFMMZ06,Luz,Armijo,Zamora,H,MASCULINO,Jefe de departamento,OTRO,OTRO,OTRO,2010-01-01,MXN,Peso Mexicano,23064.0,,,,,centrodeevaluacionydesarrollohumano
