tipoOperacion,nombreEmpresaSociedadAsociacion,rfc,area,puesto,fechaIngreso,fechaEgreso,ubicacion,ambitoSector.clave,ambitoSector.valor,sector.clave,sector.valor,curp,nivelOrdenGobierno,ambitoPublico,nombreEntePublico,areaAdscripcion,empleoCargoComision,funcionPrincipal,experiencia
SIN_CAMBIOS,Sam's Club,SAM'821126AB2,Comercial,Gerente,2011-07-15T02:45:17.581Z,2014-11-01T03:44:42.151Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ACMD880226HSNSTN02,,,,,,,1205
SIN_CAMBIOS,,,,,2000-12-26T10:22:34.238Z,2006-09-29T07:11:37.855Z,MX,PUB,Público,,,ACMF780212HVZÑNT02,MUNICIPAL_ALCALDIA,EJECUTIVO,COMISION PARA PREVENIR Y ERRADICAR LA VIOLENCIA CONTRA LAS MUJERES,Unidad de Concesiones y Servicios,Analista,Seguimiento,2102
SIN_CAMBIOS,LG Electronics México,LG E851117CX2,Ventas,Auxiliar,2007-09-27T17:45:43.749Z,2010-06-12T12:13:26.907Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ACMF780212HVZÑNT02,,,,,,,988
SIN_CAMBIOS,Alfa,ALFA781122AC1,Recursos Humanos,Agente de ventas,2011-03-08T11:08:33.875Z,2014-10-12T21:28:51.403Z,MX,PRV,PRIVADO,OTRO,Holding,ACMF780212HVZÑNT02,,,,,,,1314
SIN_CAMBIOS,,,,,2000-02-27T03:59:37.455Z,2006-08-25T03:07:40.158Z,MX,PUB,Público,,,ACMN740927MPUVNT03,ESTATAL,JUDICIAL,COMISION NACIONAL DE LOS SALARIOS MINIMOS,Unidad de Concesiones y Servicios,Director General Paraestatal A,Administrar,2370
SIN_CAMBIOS,Jabil Circuit de México,JABI841118CX2,Financiera,Gerente Regional,2007-10-24T20:00:57.238Z,2010-03-12T09:18:33.172Z,MX,PRV,PRIVADO,OTRO,Electrónica,ACMN740927MPUVNT03,,,,,,,869
SIN_CAMBIOS,FEMSA Comercio (Oxxo),FEMS821117AC1,Dirección,Gerente Regional,2011-05-31T18:40:45.332Z,2014-09-17T17:03:56.097Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ACMN740927MPUVNT03,,,,,,,1204
SIN_CAMBIOS,,,,,2002-08-29T04:25:00.917Z,2006-09-30T22:29:41.126Z,MX,PUB,Público,,,ACNT700507MSNVRD08,MUNICIPAL_ALCALDIA,JUDICIAL,CFE GENERACIÓN I,Unidad de Concesiones y Servicios,Jefe de Departamento,Seguimiento,1493
SIN_CAMBIOS,GNP,GNP721126AC1,Financiera,Atención a clientes,2007-10-29T21:51:12.865Z,2010-07-14T05:53:20.663Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,ACNT700507MSNVRD08,,,,,,,988
SIN_CAMBIOS,Continental México,CONT761116CX2,Financiera,Capturista de datos,2011-10-01T05:14:38.034Z,2014-09-08T03:21:33.383Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ACNT700507MSNVRD08,,,,,,,1072
SIN_CAMBIOS,Gruma,GRUM751113CC3,Financiera,Gerente Regional,2000-06-22T03:20:07.350Z,2006-11-21T11:59:15.409Z,MX,PRV,PRIVADO,OTRO,Alimentos,ACOC721011MSNVVN08,,,,,,,2343
SIN_CAMBIOS,Alpek,ALPE771113CC3,Financiera,Administrador,2007-07-20T18:58:52.789Z,2010-02-20T23:14:19.051Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ACOC721011MSNVVN08,,,,,,,946
SIN_CAMBIOS,The Home Depot México,THE 851123CX2,Ventas,Director de área,2011-10-04T20:50:21.563Z,2014-09-30T21:31:27.262Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,ACOC721011MSNVVN08,,,,,,,1092
SIN_CAMBIOS,Gruma,GRUM811125AB2,Ventas,Atención a clientes,2001-12-12T08:00:57.531Z,2006-09-16T06:19:29.337Z,MX,PRV,PRIVADO,OTRO,Alimentos,ACQA860808HDFVZL07,,,,,,,1738
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP821123AC1,Recursos Humanos,Capturista de datos,2007-11-06T21:14:13.317Z,2010-10-07T18:39:14.493Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ACQA860808HDFVZL07,,,,,,,1065
SIN_CAMBIOS,Grupo Sanborns,GRUP811022CX2,Logística,Auxiliar,2011-05-31T20:34:54.284Z,2014-10-23T21:58:42.022Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,ACQA860808HDFVZL07,,,,,,,1241
SIN_CAMBIOS,Grupo México,GRUP761111AC1,Dirección,Director de área,2001-06-16T16:31:21.663Z,2006-08-12T18:59:17.333Z,MX,PRV,PRIVADO,OTRO,Holding,ACRA880311MVZÑLX04,,,,,,,1883
SIN_CAMBIOS,Mabe,MABE881017AB2,Ventas,Gerente,2007-11-27T22:05:18.718Z,2010-10-04T01:30:27.040Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ACRA880311MVZÑLX04,,,,,,,1041
SIN_CAMBIOS,Grupo Empresarial Ángeles,GRUP761021AC1,Comercial,Administrador,2011-02-18T21:38:36.394Z,2014-08-20T22:01:02.377Z,MX,PRV,PRIVADO,OTRO,Holding,ACRA880311MVZÑLX04,,,,,,,1279
SIN_CAMBIOS,Industrias CH,INDU861125AB2,Dirección,Administrador,2002-08-03T21:40:29.098Z,2006-10-27T08:03:02.769Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ACRG771021HAGÑYL04,,,,,,,1545
SIN_CAMBIOS,Samsung México,SAMS771015CC3,Dirección,Administrador central,2007-06-29T04:58:09.430Z,2010-10-13T15:07:19.984Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ACRG771021HAGÑYL04,,,,,,,1202
SIN_CAMBIOS,Grupo Modelo,GRUP871118CC3,Dirección,analista,2011-03-20T14:13:13.466Z,2014-11-14T01:33:30.519Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,ACRG771021HAGÑYL04,,,,,,,1334
SIN_CAMBIOS,AT&T México,AT&T731127AB2,Comercial,Administrador,2000-03-16T04:26:48.155Z,2006-12-01T04:00:36.292Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,ACSE870702MAGVRundefined01,,,,,,,2450
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP891011AB2,Dirección,Administrador central,2007-08-17T19:59:18.529Z,2010-11-14T17:28:33.648Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ACSE870702MAGVRundefined01,,,,,,,1184
SIN_CAMBIOS,Toyota Motor Sales de México,TOYO701115CX2,Ventas,Administrador,2011-02-22T19:28:24.949Z,2014-11-17T11:58:24.231Z,MX,PRV,PRIVADO,OTRO,Armadora,ACSE870702MAGVRundefined01,,,,,,,1363
SIN_CAMBIOS,Kaluz,KALU841124AB2,Gerencia,Administrador,2000-09-30T14:45:34.150Z,2006-07-27T19:08:29.116Z,MX,PRV,PRIVADO,OTRO,Holding,ACTJ871012MAGVVS01,,,,,,,2126
SIN_CAMBIOS,Grupo México,GRUP781014AC1,Comercial,Analista,2007-11-26T01:27:47.384Z,2010-07-05T14:58:31.269Z,MX,PRV,PRIVADO,OTRO,Holding,ACTJ871012MAGVVS01,,,,,,,952
SIN_CAMBIOS,Iberdrola México,IBER861016AC1,Dirección,Administrador de proyectos,2011-05-25T23:56:37.155Z,2014-11-27T12:36:19.146Z,MX,PRV,PRIVADO,OTRO,Electricidad,ACTJ871012MAGVVS01,,,,,,,1281
SIN_CAMBIOS,,,,,2001-09-23T15:21:27.724Z,2006-10-09T00:42:42.467Z,MX,PUB,Público,,,ACVE800525MDFÑRL04,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,EL COLEGIO DE MICHOACAN A.C.,Unidad de Concesiones y Servicios,Subdirector de Area,Coordinar,1841
SIN_CAMBIOS,Grupo Financiero Banorte,GRUP891014CX2,Comercial,Gerente,2007-10-24T02:35:10.175Z,2010-11-03T18:22:36.730Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ACVE800525MDFÑRL04,,,,,,,1106
SIN_CAMBIOS,Kaluz,KALU871121AB2,Financiera,Administrador,2011-07-24T14:55:40.123Z,2014-10-20T11:16:39.848Z,MX,PRV,PRIVADO,OTRO,Holding,ACVE800525MDFÑRL04,,,,,,,1183
SIN_CAMBIOS,,,,,2002-07-07T12:25:05.099Z,2006-08-17T00:03:11.947Z,MX,PUB,Público,,,ADAJ870425HAGMML03,ESTATAL,JUDICIAL,CENTRO DE PRODUCCION DE PROGRAMAS INFORMATIVOS Y ESPECIALES,Unidad de Concesiones y Servicios,Titular de Unidad,Administrar,1501
SIN_CAMBIOS,Sam's Club,SAM'781116AC1,Financiera,Administrador central,2007-06-02T21:18:53.274Z,2010-06-08T04:11:15.513Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ADAJ870425HAGMML03,,,,,,,1101
SIN_CAMBIOS,SuKarne,SUKA821116CX2,Financiera,Administrador,2011-11-02T15:45:22.531Z,2014-10-13T04:29:53.391Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADAJ870425HAGMML03,,,,,,,1075
SIN_CAMBIOS,Sigma Alimentos,SIGM871117AB2,Ventas,Agente de ventas,2001-01-03T15:49:40.083Z,2006-07-02T19:47:56.366Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADCA841108MSNMDD06,,,,,,,2006
SIN_CAMBIOS,Gruma,GRUM861127AB2,Ventas,Repartidor,2007-06-28T10:18:22.665Z,2010-01-26T12:03:24.276Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADCA841108MSNMDD06,,,,,,,943
SIN_CAMBIOS,Grupo Sanborns,GRUP821118CX2,Operativa,Atención a clientes,2011-09-22T15:14:48.058Z,2014-10-19T02:49:47.248Z,MX,PRV,PRIVADO,OTRO,Comercio departamental,ADCA841108MSNMDD06,,,,,,,1122
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP781024CX2,Ventas,Administrador central,2001-12-10T07:05:03.131Z,2006-07-09T20:56:44.710Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ADCL860208HSNMLS05,,,,,,,1672
SIN_CAMBIOS,Kaluz,KALU811022AC1,Asesor,Gerente,2007-09-25T05:44:27.010Z,2010-06-23T06:47:03.806Z,MX,PRV,PRIVADO,OTRO,Holding,ADCL860208HSNMLS05,,,,,,,1002
SIN_CAMBIOS,Kimberly-Clark de México,KIMB861113AC1,Dirección,Administrador central,2011-04-26T05:28:58.070Z,2014-11-21T03:46:52.177Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,ADCL860208HSNMLS05,,,,,,,1304
SIN_CAMBIOS, Nissan Mexicana, NIS751012AC1,Recursos Humanos,Atención a clientes,2002-05-15T20:16:05.943Z,2006-08-02T21:01:54.084Z,MX,PRV,PRIVADO,OTRO,Armadora,ADCM710807HDFRRR07,,,,,,,1540
SIN_CAMBIOS,Industrias Bachoco,INDU851122CX2,Ventas,Repartidor,2007-11-10T16:13:42.007Z,2010-05-19T05:56:44.108Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADCM710807HDFRRR07,,,,,,,920
SIN_CAMBIOS,Grupo Techint en México,GRUP761113AC1,Logística,Atención a clientes,2011-11-26T16:47:40.770Z,2014-09-07T22:30:28.523Z,MX,PRV,PRIVADO,OTRO,Holding,ADCM710807HDFRRR07,,,,,,,1016
SIN_CAMBIOS,Grupo Techint en México,GRUP791010CC3,Comercial,Administrador,2002-09-04T04:31:27.596Z,2006-08-12T22:04:34.173Z,MX,PRV,PRIVADO,OTRO,Holding,ADCV790819HAGRRN04,,,,,,,1438
SIN_CAMBIOS,Goldman Sachs Casa de Bolsa,GOLD741122AB2,Dirección,Gerente Regional,2007-07-06T22:05:11.451Z,2010-11-18T22:10:28.209Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ADCV790819HAGRRN04,,,,,,,1231
SIN_CAMBIOS,FEMSA Combustibles,FEMS701011CC3,Ventas,Administrador central,2011-04-27T18:50:41.232Z,2014-09-05T21:29:23.460Z,MX,PRV,PRIVADO,OTRO,Petróleo y gas,ADCV790819HAGRRN04,,,,,,,1227
SIN_CAMBIOS,Metalsa,META891021CX2,Financiera,Atención a clientes,2000-08-28T21:32:39.748Z,2006-06-13T03:28:36.389Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ADDM820216MVZRLR09,,,,,,,2114
SIN_CAMBIOS,Costco de México,COST841025CX2,Comercial,Agente de ventas,2007-08-10T18:53:39.188Z,2010-10-01T02:39:56.820Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ADDM820216MVZRLR09,,,,,,,1147
SIN_CAMBIOS,Daimler México,DAIM831015AB2,Financiera,Capturista de datos,2011-05-11T22:13:52.669Z,2014-11-04T11:43:58.311Z,MX,PRV,PRIVADO,OTRO,Armadora,ADDM820216MVZRLR09,,,,,,,1272
SIN_CAMBIOS, Nissan Mexicana, NIS761019AB2,Recursos Humanos,Capturista de datos,2000-06-06T08:04:53.456Z,2006-09-19T13:55:05.420Z,MX,PRV,PRIVADO,OTRO,Armadora,ADFK860816HDFMNV01,,,,,,,2296
SIN_CAMBIOS,Fresnillo PLC,FRES861017CC3,Financiera,Repartidor,2007-08-18T12:55:51.413Z,2010-10-29T18:28:18.828Z,MX,PRV,PRIVADO,OTRO,Minería,ADFK860816HDFMNV01,,,,,,,1168
SIN_CAMBIOS,PepsiCo Alimentos México,PEPS791024CC3,Operativa,Atención a clientes,2011-02-14T13:50:17.666Z,2014-10-10T17:00:31.500Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADFK860816HDFMNV01,,,,,,,1334
SIN_CAMBIOS,,,,,2001-03-05T03:58:18.715Z,2006-11-27T20:37:00.391Z,MX,PUB,Público,,,ADHB830001MVZMXR01,FEDERAL,LEGISLATIVO,ADMINISTRACION PORTUARIA INTEGRAL DE TAMPICO S.A. DE C.V.,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2093
SIN_CAMBIOS,Gruma,GRUM811017AC1,Ventas,Administrador central,2007-08-24T15:17:06.201Z,2010-10-31T04:27:04.421Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADHB830001MVZMXR01,,,,,,,1163
SIN_CAMBIOS,Alfa,ALFA771126CX2,Dirección,Administrador de proyectos,2011-02-22T17:14:21.989Z,2014-10-12T13:50:30.342Z,MX,PRV,PRIVADO,OTRO,Holding,ADHB830001MVZMXR01,,,,,,,1327
SIN_CAMBIOS,,,,,2000-03-26T07:48:44.058Z,2006-10-23T18:44:01.796Z,MX,PUB,Público,,,ADJI750913MSNMMN08,ESTATAL,EJECUTIVO,SERVICIO POSTAL MEXICANO,Unidad de Concesiones y Servicios,Director General Adjunto,Coordinar,2402
SIN_CAMBIOS,Grupo México,GRUP701118AC1,Ventas,Director de área,2007-10-20T09:58:27.598Z,2010-11-12T03:40:44.892Z,MX,PRV,PRIVADO,OTRO,Holding,ADJI750913MSNMMN08,,,,,,,1118
SIN_CAMBIOS,Mexichem,MEXI741115AC1,Dirección,Administrador,2011-05-11T22:01:20.904Z,2014-08-18T13:05:01.060Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ADJI750913MSNMMN08,,,,,,,1194
SIN_CAMBIOS,Arca Continental,ARCA801120CC3,Financiera,Administrador,2002-04-30T02:13:11.810Z,2006-08-01T02:59:03.605Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,ADKP840010HDFRRT05,,,,,,,1554
SIN_CAMBIOS,SuKarne,SUKA841021AB2,Gerencia,Director de área,2007-10-07T09:02:59.061Z,2010-01-10T02:22:40.470Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADKP840010HDFRRT05,,,,,,,825
SIN_CAMBIOS,P&G México,P&G 851019CC3,Gerencia,Administrador,2011-07-12T21:46:57.722Z,2014-08-19T18:58:39.565Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,ADKP840010HDFRRT05,,,,,,,1133
SIN_CAMBIOS,,,,,2001-12-05T13:02:06.812Z,2006-08-07T18:03:38.097Z,MX,PUB,Público,,,ADLE700123MVZMPS03,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,AGENCIA ESPACIAL MEXICANA,Unidad de Concesiones y Servicios,Director General Paraestatal A,Coordinar,1706
SIN_CAMBIOS,P&G México,P&G 791019CC3,Financiera,Administrador,2007-06-03T12:12:02.565Z,2010-01-26T12:13:51.080Z,MX,PRV,PRIVADO,OTRO,Productos de consumo,ADLE700123MVZMPS03,,,,,,,968
SIN_CAMBIOS,Iberdrola México,IBER841010AB2,Ventas,Director de área,2011-11-18T13:46:34.128Z,2014-10-03T08:40:33.795Z,MX,PRV,PRIVADO,OTRO,Electricidad,ADLE700123MVZMPS03,,,,,,,1049
SIN_CAMBIOS,Metalsa,META781010CC3,Gerencia,Administrador de proyectos,2001-11-25T00:06:19.020Z,2006-08-11T07:04:32.830Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ADMR860422MDFMCS01,,,,,,,1720
SIN_CAMBIOS,Nemak,NEMA761112AB2,Gerencia,Gerente,2007-10-23T20:23:39.017Z,2010-04-16T11:03:17.165Z,MX,PRV,PRIVADO,OTRO,Automotriz y autopartes,ADMR860422MDFMCS01,,,,,,,905
SIN_CAMBIOS,MetLife México,METL741125CC3,Gerencia,Administrador,2011-05-19T01:00:12.239Z,2014-09-04T03:59:56.038Z,MX,PRV,PRIVADO,OTRO,Seguros y fianzas,ADMR860422MDFMCS01,,,,,,,1204
SIN_CAMBIOS,,,,,2002-05-22T02:27:00.171Z,2006-08-01T12:00:22.346Z,MX,PUB,Público,,,ADRV831118HPUMLC05,ESTATAL,LEGISLATIVO,INSTITUTO NACIONAL DE CARDIOLOGIA IGNACIO CHAVEZ,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Coordinar,1532
SIN_CAMBIOS,Daimler México,DAIM751013CX2,Gerencia,Gerente Regional,2007-07-17T13:37:56.650Z,2010-04-19T19:16:23.768Z,MX,PRV,PRIVADO,OTRO,Armadora,ADRV831118HPUMLC05,,,,,,,1007
SIN_CAMBIOS,Grupo Lala,GRUP721015CX2,Dirección,Administrador central,2011-03-18T01:50:32.529Z,2014-10-23T11:34:57.316Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADRV831118HPUMLC05,,,,,,,1315
SIN_CAMBIOS,Mabe,MABE841115AC1,Comercial,Agente de ventas,2000-11-20T03:49:38.232Z,2006-07-08T14:20:54.625Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,ADSY790908HAGMNL01,,,,,,,2056
SIN_CAMBIOS,Toyota Motor Sales de México,TOYO801112AB2,Financiera,Atención a clientes,2007-08-25T21:54:03.395Z,2010-02-25T20:00:24.228Z,MX,PRV,PRIVADO,OTRO,Armadora,ADSY790908HAGMNL01,,,,,,,914
SIN_CAMBIOS,Cuauhtémoc Moctezuma,CUAU831010AC1,Operativa,Atención a clientes,2011-08-20T13:35:52.125Z,2014-09-28T00:38:16.037Z,MX,PRV,PRIVADO,OTRO,Bebidas y cervezas,ADSY790908HAGMNL01,,,,,,,1134
SIN_CAMBIOS,,,,,2001-02-24T07:28:10.355Z,2006-07-20T04:01:15.088Z,MX,PUB,Público,,,ADTV850814HDFMRN07,ESTATAL,LEGISLATIVO,COMISION NACIONAL BANCARIA Y DE VALORES,Unidad de Concesiones y Servicios,Secretario/a de Estado A,Dirigir,1971
SIN_CAMBIOS,PepsiCo Alimentos México,PEPS851019CC3,Comercial,Gerente,2007-10-18T22:49:16.485Z,2010-06-18T16:23:35.944Z,MX,PRV,PRIVADO,OTRO,Alimentos,ADTV850814HDFMRN07,,,,,,,973
SIN_CAMBIOS,The Home Depot México,THE 761015CC3,Financiera,Gerente Regional,2011-07-10T01:37:25.022Z,2014-08-14T13:35:14.625Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,ADTV850814HDFMRN07,,,,,,,1131
SIN_CAMBIOS,,,,,2002-07-05T04:40:48.624Z,2006-08-22T04:06:59.176Z,MX,PUB,Público,,,ADVE850312HAGMLT05,ESTATAL,EJECUTIVO,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DEL BAJIO,Unidad de Concesiones y Servicios,Subadministrador,Dirigir,1508
SIN_CAMBIOS,Altos Hornos de México,ALTO701111AB2,Financiera,Administrador,2007-09-10T03:57:24.262Z,2010-11-18T06:28:35.726Z,MX,PRV,PRIVADO,OTRO,Siderurgia y metalurgia,ADVE850312HAGMLT05,,,,,,,1165
SIN_CAMBIOS,LyondellBasell de México,LYON771114AC1,Gerencia,Gerente,2011-11-28T04:28:40.976Z,2014-08-21T02:36:03.217Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ADVE850312HAGMLT05,,,,,,,996
SIN_CAMBIOS,Costco de México,COST731027AB2,Comercial,Capturista de datos,2000-03-06T17:30:15.855Z,2006-08-15T01:49:29.567Z,MX,PRV,PRIVADO,OTRO,Comercio autoservicio,ADVL880902MDFMLZ03,,,,,,,2352
SIN_CAMBIOS,Aeropuertos y Servicios Auxiliares,AERO731116CX2,Financiera,Repartidor,2007-08-28T02:36:29.963Z,2010-07-12T07:20:56.329Z,MX,PRV,PRIVADO,OTRO,Servicios aeroportuarios,ADVL880902MDFMLZ03,,,,,,,1049
SIN_CAMBIOS,AT&T México,AT&T821021CX2,Comercial,Atención a clientes,2011-10-05T19:53:49.387Z,2014-08-05T23:57:38.197Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,ADVL880902MDFMLZ03,,,,,,,1035
SIN_CAMBIOS,,,,,2000-08-26T12:33:15.820Z,2006-09-25T13:13:17.619Z,MX,PUB,Público,,,ADXB780627MAGMNR02,ESTATAL,ORGANO_AUTONOMO,FONDO ESPECIAL DE ASISTENCIA TECNICA Y GARANTIA PARA LOS CREDITOS AGROPECUARIOS,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2221
SIN_CAMBIOS,Iberdrola México,IBER701110CC3,Financiera,Agente de ventas,2007-07-03T11:46:32.028Z,2010-11-06T08:57:20.929Z,MX,PRV,PRIVADO,OTRO,Electricidad,ADXB780627MAGMNR02,,,,,,,1221
SIN_CAMBIOS,Infonavit,INFO741125AC1,Logística,Agente de ventas,2011-07-26T01:59:08.990Z,2014-10-24T16:48:34.921Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ADXB780627MAGMNR02,,,,,,,1186
SIN_CAMBIOS,Grupo Financiero Scotiabank Inverlat,GRUP831026AC1,Comercial,Repartidor,2002-05-13T17:56:50.192Z,2006-06-10T10:04:15.995Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,ADZA790310HDFRML08,,,,,,,1488
SIN_CAMBIOS,Grupo Proeza,GRUP721010AB2,Comercial,Capturista de datos,2007-08-08T06:31:59.665Z,2010-06-09T17:00:26.120Z,MX,PRV,PRIVADO,OTRO,Holding,ADZA790310HDFRML08,,,,,,,1036
SIN_CAMBIOS,Alpek,ALPE711120AC1,Comercial,Auxiliar,2011-11-24T09:45:36.851Z,2014-09-14T03:24:22.050Z,MX,PRV,PRIVADO,OTRO,Química y petroquímica,ADZA790310HDFRML08,,,,,,,1024
SIN_CAMBIOS,,,,,2000-02-06T20:43:45.265Z,2006-08-30T20:21:56.332Z,MX,PUB,Público,,,AGBJ840219HPUSRN09,ESTATAL,ORGANO_AUTONOMO,EDUCAL S.A. DE C.V.,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2396
SIN_CAMBIOS,Samsung México,SAMS821012AB2,Financiera,Capturista de datos,2007-09-26T16:24:16.078Z,2010-02-05T06:32:30.543Z,MX,PRV,PRIVADO,OTRO,Electrónica de consumo,AGBJ840219HPUSRN09,,,,,,,862
SIN_CAMBIOS,The Home Depot México,THE 711111AB2,Financiera,Atención a clientes,2011-01-31T02:59:12.949Z,2014-08-03T07:19:18.759Z,MX,PRV,PRIVADO,OTRO,Comercio especializado,AGBJ840219HPUSRN09,,,,,,,1280
SIN_CAMBIOS,,,,,2000-02-03T06:54:25.631Z,2006-10-13T19:38:43.325Z,MX,PUB,Público,,,AGBN840512HDFRDT05,FEDERAL,JUDICIAL,CENTRO DE INVESTIGACION EN MATEMATICAS A.C.,Unidad de Concesiones y Servicios,Subdirector de Area,Seguimiento,2444
SIN_CAMBIOS,Cemex,CEME861012CX2,Operativa,Capturista de datos,2007-11-13T06:22:06.335Z,2010-09-24T21:10:55.870Z,MX,PRV,PRIVADO,OTRO,Cemento y materiales,AGBN840512HDFRDT05,,,,,,,1046
SIN_CAMBIOS,Grupo Lala,GRUP831013AC1,Comercial,Repartidor,2011-04-04T06:06:50.393Z,2014-09-25T09:40:24.319Z,MX,PRV,PRIVADO,OTRO,Alimentos,AGBN840512HDFRDT05,,,,,,,1270
SIN_CAMBIOS,,,,,2000-11-04T17:25:02.408Z,2006-09-20T01:43:08.719Z,MX,PUB,Público,,,AGCA811122MAGSRJ02,ESTATAL,ORGANO_AUTONOMO,INSTITUTO NACIONAL DEL DERECHO DE AUTOR,Unidad de Concesiones y Servicios,Subdirector de Area,Auxiliar,2145
SIN_CAMBIOS,América Móvil,AMÉR871116AB2,Financiera,Auxiliar,2007-11-16T22:51:18.465Z,2010-11-04T17:36:56.467Z,MX,PRV,PRIVADO,OTRO,Telecomunicaciones,AGCA811122MAGSRJ02,,,,,,,1083
SIN_CAMBIOS,Grupo Financiero BBVA Bancomer,GRUP891011CX2,Logística,Atención a clientes,2011-09-06T13:23:38.444Z,2014-10-31T13:12:42.789Z,MX,PRV,PRIVADO,OTRO,Servicios financieros,AGCA811122MAGSRJ02,,,,,,,1150
SIN_CAMBIOS,Sigma Alimentos,SIGM781110AC1,Operativa,Auxiliar,2001-04-17T14:31:59.547Z,2006-10-29T09:20:49.862Z,MX,PRV,PRIVADO,OTRO,Alimentos,AGCJ811009MDFRMM05,,,,,,,2020
SIN_CAMBIOS,Cinépolis,CINÉ811018CX2,Operativa,Atención a clientes,2007-09-23T19:59:07.662Z,2010-10-19T17:39:12.522Z,MX,PRV,PRIVADO,OTRO,Entretenimiento,AGCJ811009MDFRMM05,,,,,,,1121
SIN_CAMBIOS,Sigma Alimentos,SIGM741026CX2,Recursos Humanos,Atención a clientes,2011-04-11T13:06:09.948Z,2014-08-12T16:10:58.728Z,MX,PRV,PRIVADO,OTRO,Alimentos,AGCJ811009MDFRMM05,,,,,,,1219
SIN_CAMBIOS,,,,,2001-12-03T07:59:43.441Z,2006-07-29T04:45:58.055Z,MX,PUB,Público,,,AGCM730518HDFSRR02,MUNICIPAL_ALCALDIA,ORGANO_AUTONOMO,TRIBUNALES UNITARIOS AGRARIOS,Unidad de Concesiones y Servicios,Director de Area,Administracion de proyectos,1698
SIN_CAMBIOS,Toyota Motor Sales de México,TOYO861012AB2,Gerencia,Director de área,2007-07-01T21:49:19.101Z,2010-11-10T19:54:23.670Z,MX,PRV,PRIVADO,OTRO,Armadora,AGCM730518HDFSRR02,,,,,,,1227
SIN_CAMBIOS,Grupo Empresarial Ángeles,GRUP801025AC1,Dirección,Director de área,2011-07-08T00:12:01.670Z,2014-11-27T12:14:37.448Z,MX,PRV,PRIVADO,OTRO,Holding,AGCM730518HDFSRR02,,,,,,,1238
SIN_CAMBIOS, Nissan Mexicana, NIS701027AC1,Comercial,Auxiliar,2000-11-20T01:24:32.816Z,2006-06-02T18:26:20.973Z,MX,PRV,PRIVADO,OTRO,Armadora,AGDS840820MVZLLM05,,,,,,,2020
SIN_CAMBIOS,Alfa,ALFA811012AB2,Financiera,Atención a clientes,2007-07-05T08:06:23.357Z,2010-09-26T08:47:45.718Z,MX,PRV,PRIVADO,OTRO,Holding,AGDS840820MVZLLM05,,,,,,,1179
