tipoOperacion,titular,numeroCuentaContrato,porcentajeIncrementoDecremento,tipoInversion.clave,tipoInversion.valor,subTipoInversion.clave,subTipoInversion.valor,localizacionInversion.pais,localizacionInversion.institucionRazonSocial,localizacionInversion.rfc,saldoFechaConclusion.valor,saldoFechaConclusion.moneda,curp_funcionario,subTipoInversion.tipoInversion
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94634038,-6%,FINV,FONDOS DE INVERSIÓN,PCOM,PAPEL COMERCIAL,MX,Valverde Hermanos,5011b99f-8f28-4b47-8c2b-ad3b1e4f44a3,37481406.0,MXN,ADCL860208HSNMLS05,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94734453,1%,FINV,FONDOS DE INVERSIÓN,CRIP,CRIPTOMONEDAS,MX,Rendón - Valdivia,e43a89f7-1e8a-4320-8796-02bf2a91babb,38342316.0,MXN,ADCL860208HSNMLS05,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",40100968,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Bustos Hermanos,d8f884bd-10de-44cc-9e2b-dce2911944e6,39230.0,MXN,ADCM710807HDFRRR07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",30851659,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Zambrano, Saiz and Sáenz",22eca412-0bc2-4974-af64-53e300ea9d6c,19768696.0,MXN,ADCV790819HAGRRN04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",78015602,13%,AFOT,AFORES Y OTROS,SOIN,SOCIEDADES DE INVERSIÓN,MX,"Chacón, Laureano and Escobedo",a395c1d8-b2fa-47fd-a518-22b76440d7a6,47114145.0,MXN,ADCV790819HAGRRN04,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",24822609,3%,BANC,BANCARIA,CSAH,CAJAS DE AHORRO,MX,Arteaga - Sepúlveda,a79c2279-b8f3-4e88-8f2c-776d35c20776,41106376.0,MXN,ADCV790819HAGRRN04,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",74537670,-21%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Viera e Hijos,6c4c3ffb-2c0b-4c53-9d20-ef0240060f86,12478.0,MXN,ADDM820216MVZRLR09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25491230,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Padrón, Campos and Barrientos",9fed04d2-2de5-4616-91df-a04ec25450c4,41617.0,MXN,ADFK860816HDFMNV01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",05756474,12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Soto - Vargas,ed5bf705-b1b4-4717-aa0d-6f9b175669c2,700850.0,MXN,ADHB830001MVZMXR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",71133457,15%,SEGR,SEGUROS,CEJE,CUENTA EJE,MX,"Hernández, Urías and Acevedo",d18f5d89-cbef-4ecb-8493-0045e7368972,673112.0,MXN,ADHB830001MVZMXR01,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",11606605,1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Córdova e Hijos,a8ec47bd-123f-49cb-8f71-bf0488e79a17,70035637.0,MXN,ADJI750913MSNMMN08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",56727805,-4%,AFOT,AFORES Y OTROS,ACCI,ACCIONES,MX,Raya S.L.,efc35a2e-82ba-4592-be13-3709c561ca05,42921661.0,MXN,ADJI750913MSNMMN08,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",94244763,4%,AFOT,AFORES Y OTROS,DIVS,DIVISAS,MX,Kanea e Hijos,aceb3916-4b27-4e98-93ea-70c67e59cc4c,36764665.0,MXN,ADJI750913MSNMMN08,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",69930523,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Laureano S.L.,6ecdf899-fe3b-4fff-ad0f-ba3f2c89f59a,421517.0,MXN,ADKP840010HDFRRT05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",14266194,24%,AFOT,AFORES Y OTROS,CRIP,CRIPTOMONEDAS,MX,Luna - Kindelan,d26fe6b9-762e-4b74-9527-18964c5aced1,422667.0,MXN,ADKP840010HDFRRT05,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",77281397,-2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Alcala e Hijos,12745317-d45d-4f7c-90ec-ac77f2e646de,30436232.0,MXN,ADLE700123MVZMPS03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",14673996,2%,AFOT,AFORES Y OTROS,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Valadez S.A.,39f6818a-cfd2-4406-989e-0d38027d926c,13480196.0,MXN,ADLE700123MVZMPS03,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25948913,-4%,AFOT,AFORES Y OTROS,ABAN,ACEPTACIONES BANCARIAS,MX,"Urrutia, Griego and Delatorre",4521f5e1-2bcd-48e0-b4a6-d91469c4b02d,26291036.0,MXN,ADLE700123MVZMPS03,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57873025,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Yami e Hijos,aef4e2e9-4047-4e45-8e82-a0784fafc3d4,104529.0,MXN,ADMR860422MDFMCS01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83611270,22%,VBUR,VALORES BURSÁTILES,CRIP,CRIPTOMONEDAS,MX,Cardona Hermanos,cfb3abfa-8595-4119-80b6-caaebc9ae557,513343.0,MXN,ADMR860422MDFMCS01,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",06029210,14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Vélez - Benítez,9d55a6ab-da79-415a-86a9-70e9c2de086d,36152674.0,MXN,ADRV831118HPUMLC05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",34069195,-14%,SEGR,SEGUROS,CNOM,CUENTA DE NÓMINA,MX,"Bonilla, Kara and Xenia",10b3a1fe-ce26-447b-ba3f-e52ce4da2cea,64561809.0,MXN,ADRV831118HPUMLC05,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36671160,-5%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CAHO,CUENTA DE AHORRO,MX,Castellanos S.A.,47a01686-2343-4a3f-b822-19e59984cafa,53785690.0,MXN,ADRV831118HPUMLC05,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",46937989,6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Toro S.L.,e115225a-26f2-40d9-8531-2f3af222cbab,24755.0,MXN,ADSY790908HAGMNL01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",37293042,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Castillo - Rivera,fb7a8711-119a-445d-8a37-389097919ca8,3864068.0,MXN,ADTV850814HDFMRN07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",48710400,-10%,BANC,BANCARIA,SEGV,SEGURO DE VIDA,MX,"Ríos, Segura and Burgos",ff317a63-766d-4435-8527-ae4177d1fd8d,14633005.0,MXN,ADTV850814HDFMRN07,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",79096863,9%,FINV,FONDOS DE INVERSIÓN,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Barrientos S.L.,e10184f6-206e-4e9d-a1f5-dd6843ff97f7,4870269.0,MXN,ADTV850814HDFMRN07,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",98510687,13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Narváez - Rivera,6fe2bfbd-6b9c-40ac-9499-bf1bed0983ee,501287.0,MXN,ADVE850312HAGMLT05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",81277174,12%,POMM,POSESIÓN DE MONEDAS Y/O METALES,SEGI,SEGURO DE INVERSIÓN,MX,Córdova Hermanos,df10ca32-2c09-4368-b7af-7268748bea6b,517482.0,MXN,ADVE850312HAGMLT05,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",50851024,-23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Domínquez e Hijos,55f85365-652f-48ed-ba4d-667f5025ac11,13249.0,MXN,ADVL880902MDFMLZ03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80640979,-6%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Bañuelos, Carranza and Tovar",8f2c6c4b-999a-4359-a1de-39d137e7fe9b,20105.0,MXN,ADXB780627MAGMNR02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",37003904,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Estrada - Villa,35813a3f-efa9-420f-a309-03d50ee5b926,17314.0,MXN,ADZA790310HDFRML08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",96473156,22%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Narváez S.L.,d5c4a829-7c03-42e5-bceb-5f147a103aa5,25848.0,MXN,AGBJ840219HPUSRN09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",21591608,10%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Fonseca, Aranda and Reséndez",fc9323d4-b2f6-4c57-ac5e-9d758ec0a1e1,23570.0,MXN,AGBN840512HDFRDT05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",27347751,20%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Nazario - Quintanilla,d97c7d6b-f460-4e3a-a79e-ef667a9a1ad7,11503.0,MXN,AGCA811122MAGSRJ02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",66990051,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Vera - Flores,56129663-3339-453b-9151-8bc0b88d2a9c,13111.0,MXN,AGCJ811009MDFRMM05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",26916962,-15%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Berríos e Hijos,2f2dcf34-41f6-448d-a6a9-9c64c2e8fa66,175210.0,MXN,AGCM730518HDFSRR02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",22518827,-5%,POMM,POSESIÓN DE MONEDAS Y/O METALES,AFOR,AFORES,MX,Kranz sans Hermanos,9b8c7d79-84c6-4a6e-b2b5-35277c1482c6,238787.0,MXN,AGCM730518HDFSRR02,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",65587387,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Apodaca, Salcedo and Rubio",659c3942-fa4a-48f9-a832-b7ff9dd4e10c,31553.0,MXN,AGDS840820MVZLLM05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",65135952,-5%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Salazar, Zamarreno and Partida",05ed814c-195a-43e3-9e99-f873f0f24199,203956.0,MXN,AGER850701HAGLCB03,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",70108861,-8%,POMM,POSESIÓN DE MONEDAS Y/O METALES,FIDE,FIDEICOMISOS,MX,Ferrer S.A.,24ebdce2-d86e-4a98-9059-82167896ff4a,816442.0,MXN,AGER850701HAGLCB03,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",76937097,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Duarte - Enríquez,5e5a086d-84a3-44a9-bfcd-b147b6c9cdbc,11588.0,MXN,AGGJ870513MDFLRS09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",20877363,9%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Bermúdez - Villarreal,9101f7de-4c8e-470c-8382-19f11ae95c80,52153482.0,MXN,AGGM810421HDFYZR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",92655160,13%,FINV,FONDOS DE INVERSIÓN,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Marrero - Amaya,034f9452-856f-4ea5-ad9e-4748ed753731,23321170.0,MXN,AGGM810421HDFYZR04,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36449239,12%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,MONN,MONEDA NACIONAL,MX,"Puente, Nieves and Apodaca",b3c8d284-8ae0-4be8-9219-b77e4faf75e2,10149744.0,MXN,AGGM810421HDFYZR04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",32814726,-12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Corona e Hijos,7cafd28d-8d5c-444b-9036-96e5e17beadf,12259.0,MXN,AGJÓ790618MAGYMC06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",64322500,16%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Adorno S.L.,0d920c71-6a00-46dd-a51f-2b288a232522,399002.0,MXN,AGKB810425HPUYRR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",93158664,-5%,AFOT,AFORES Y OTROS,ABAN,ACEPTACIONES BANCARIAS,MX,"Xiana, Valencia and Hernández",e5592a24-b55e-4d0f-9ea0-5bb09b7891ac,423708.0,MXN,AGKB810425HPUYRR04,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",73121991,7%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Barrientos - Zepeda,238e45d4-3b22-4b47-b6fa-370fc104d4cd,464081.0,MXN,AGMB741111MAGSSR06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",16639062,17%,SEGR,SEGUROS,CRIP,CRIPTOMONEDAS,MX,"Otero, Apodaca and Kadar rodriguez",807d2588-306d-40f4-8223-f0253ae964d8,1228824.0,MXN,AGMB741111MAGSSR06,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",89735535,-13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Marín e Hijos,646e6857-e4b3-472a-aaaa-e3394453e4eb,16595577.0,MXN,AGME760709MSNYLS02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",90207971,-6%,BANC,BANCARIA,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,"Casas, Caraballo and Soria",6c91131f-4a7a-483a-a373-4ae30d728b8b,43585083.0,MXN,AGME760709MSNYLS02,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",19030596,4%,VBUR,VALORES BURSÁTILES,PCOM,PAPEL COMERCIAL,MX,Soto Hermanos,9d44335e-b370-4cb3-844e-658bddec03dd,9325794.0,MXN,AGME760709MSNYLS02,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",01028459,-2%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Ayala - Ozuna,9b6e31f6-f1f3-4ddc-b6cd-53e6c272594e,4787670.0,MXN,AGMG761119MVZYNR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",13457402,-6%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CTES,CERTIFICADOS DE LA TESORERÍA,MX,Montañez S.A.,222beeb0-58e4-48d0-96d6-77830d0d6431,37025564.0,MXN,AGMG761119MVZYNR01,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",24309252,-8%,FINV,FONDOS DE INVERSIÓN,BGUB,BONOS GUBERNAMENTALES,MX,Maya Hermanos,82ccb204-320f-4719-89ce-c54d9adb0ef6,23846609.0,MXN,AGMG761119MVZYNR01,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",84134742,17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Tamez - Muñiz,40e3cb97-a9b3-41dc-b0ce-a55dec757e51,809155.0,MXN,AGMM830022HDFSRR09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",11406230,11%,POMM,POSESIÓN DE MONEDAS Y/O METALES,ADER,ACCIONES Y DERIVADOS,MX,Cabrera - Rico,e08b5ae0-244a-4278-9abf-6cba98e4250f,713070.0,MXN,AGMM830022HDFSRR09,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",66922896,4%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Rincón - Orozco,5a61e3c1-0905-47ab-8235-2bd8ec244b97,14577041.0,MXN,AGNA851008HAGSRF02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",99079785,-12%,SEGR,SEGUROS,SOIN,SOCIEDADES DE INVERSIÓN,MX,Bañuelos - Mojica,0c8d312c-489b-4c4d-a90f-9dcb8f3d6708,2454320.0,MXN,AGNA851008HAGSRF02,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",95935805,3%,BANC,BANCARIA,SEGV,SEGURO DE VIDA,MX,Ceballos e Hijos,88eb8a00-e300-4778-83dd-6ab59947de90,30034637.0,MXN,AGNA851008HAGSRF02,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",43717018,-13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Bétancourt - Villegas,b92dfdcd-4d53-4bed-b18d-debafac1289d,5653902.0,MXN,AGSC710823HVZSZR09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",13173317,-2%,SEGR,SEGUROS,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,Mora - Carrasquillo,e26e9281-e4ea-49ad-acc7-c7a4f6779183,36350981.0,MXN,AGSC710823HVZSZR09,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",02511168,-8%,VBUR,VALORES BURSÁTILES,ONZT,ONZAS TROY,MX,"Garica, Sierra and Nieto",53ba9133-cd33-4355-8340-8a47fcb00bac,21712274.0,MXN,AGSC710823HVZSZR09,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36622618,-23%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Roldán, Olmos and Pantoja",39002eb7-2f07-4e4d-bed1-1c49ffe7cbbc,123544.0,MXN,AGTF880917MVZRML06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",33373872,-23%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,PFTE,PRÉSTAMOS A FAVOR DE UN TERCERO,MX,Medina - Venegas,3eb292c0-383d-4529-87eb-36b954fd32c2,718502.0,MXN,AGTF880917MVZRML06,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",02603820,18%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Candelaria Hermanos,1fafdf37-7179-48e7-b880-1d9b13f5860d,10984.0,MXN,AGVI890126MDFLRS07,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",31413834,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Valladares - Alvarez,49adf611-06c6-4ae9-b86b-a6b3151eca29,638446.0,MXN,AGVL810024HDFSNR01,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",59745264,8%,FINV,FONDOS DE INVERSIÓN,AFOR,AFORES,MX,Herrera - Martínez,0bc0b338-70fe-4137-9213-e9e29573ee96,649817.0,MXN,AGVL810024HDFSNR01,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",56883893,14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Pérez - Kara,8154cea1-18a8-4502-ad0b-ef8547704fbe,13447933.0,MXN,AGVM890814HDFYLR04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36718457,-1%,VBUR,VALORES BURSÁTILES,CTES,CERTIFICADOS DE LA TESORERÍA,MX,Terán S.A.,a01e6625-9351-4905-8b92-3fe1e25b21ae,6660652.0,MXN,AGVM890814HDFYLR04,AFOT
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",39382036,-5%,POMM,POSESIÓN DE MONEDAS Y/O METALES,DIVS,DIVISAS,MX,Collazo S.A.,5fee5c10-4347-4803-908b-bca42716db6c,27716486.0,MXN,AGVM890814HDFYLR04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",80727068,-17%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Solano, Castro and Villarreal",f5ca0562-d22a-45ea-bc48-3a2af4b2c9f6,23931.0,MXN,AGVÁ810524MPUYLG08,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25044123,-19%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Quintana - Salcedo,c52d968d-d601-432c-bca1-c599f8d1f581,18958.0,MXN,AGZR710721HVZSRF09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",48007482,-1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Varela, Olivares and Xairo Belmonte",b775eb94-2c24-44b0-af66-55da0ec4ef5c,45838472.0,MXN,AGZS750412HVZSMM02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",25399851,9%,POMM,POSESIÓN DE MONEDAS Y/O METALES,MONN,MONEDA NACIONAL,MX,Rivera - Perea,acd9eada-b7d9-4ed7-b52b-2e8ba98b6a77,41954607.0,MXN,AGZS750412HVZSMM02,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",96896650,9%,SEGR,SEGUROS,CAHO,CUENTA DE AHORRO,MX,"Montero, Castillo and Preciado",6da211d7-b9eb-41c6-918f-22e75b0f6456,3853323.0,MXN,AGZS750412HVZSMM02,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",42071401,11%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Gaytán - Salcedo,fcbcea41-edc8-48ab-8f0f-ccf2585106a9,30782000.0,MXN,ALAA700327HPUCVJ04,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",87495185,-3%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,ACCI,ACCIONES,MX,Serrano S.A.,e06eadab-dab9-4699-8b4f-cc051380193b,30371479.0,MXN,ALAA700327HPUCVJ04,ORPM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",22793543,5%,VBUR,VALORES BURSÁTILES,ONZT,ONZAS TROY,MX,Castillo S.A.,46b40926-b747-4b02-a3cc-fe2e8bcc82a8,15826721.0,MXN,ALAA700327HPUCVJ04,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",44911455,12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Melgar - Paredes,6d71828c-dc85-466e-afb3-503efbe47fdf,803922.0,MXN,ALAC830916MVZRMN02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",36316938,20%,POMM,POSESIÓN DE MONEDAS Y/O METALES,SOIN,SOCIEDADES DE INVERSIÓN,MX,Espinoza - Guzmán,5adbb5ce-5159-45dc-a9be-2f845cd4b4b5,305989.0,MXN,ALAC830916MVZRMN02,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",18543324,24%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Espinosa, Molina and Holguín",b4f3575c-6a17-4d60-abe6-ac9f1f8647ca,23757.0,MXN,ALAD730402MAGMBM05,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",01431576,-14%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Leiva, Yebra and Peres",70404cfc-4fae-4314-a9a8-eb2990eb5014,17484801.0,MXN,ALAE720320HSNMSN02,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",57813708,1%,VBUR,VALORES BURSÁTILES,PCOM,PAPEL COMERCIAL,MX,Mesa e Hijos,79919f04-22d5-4878-b87e-74020816bc33,31103487.0,MXN,ALAE720320HSNMSN02,VBUR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",67001684,-5%,AFOT,AFORES Y OTROS,IFEX,INVERSIONES FINANCIERAS EN EL EXTRANJERO,MX,"Naranjo, Nazario and Yami",0422101b-4155-4822-871a-051830a01b53,4718175.0,MXN,ALAE720320HSNMSN02,FINV
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",83934883,12%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,Sierra - Aponte,78308afd-6581-4cc2-9f07-b754e79ea32e,13985484.0,MXN,ALAF850520MAGMCR09,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",59399453,12%,SEGR,SEGUROS,CRIP,CRIPTOMONEDAS,MX,Botello - Limón,7df37665-fe52-4b50-9fb6-bde19160d11d,43485191.0,MXN,ALAF850520MAGMCR09,POMM
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",71341171,6%,ORPM,ORGANIZACIONES PRIVADAS Y/O MERCANTILES,CCHE,CUENTA DE CHEQUES,MX,Cabán S.A.,adbb3e6d-aa51-461d-88da-828cb68ef55a,22983006.0,MXN,ALAF850520MAGMCR09,BANC
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",77956896,13%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"Jiménez, Delvalle and Kanzaki",3ddde578-34d6-43e8-befc-6f7189124fa4,243628.0,MXN,ALAG810107HSNNNL06,
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",54400123,-21%,SEGR,SEGUROS,SEGV,SEGURO DE VIDA,MX,Avilés - Padilla,5ade85a0-bbf5-4b7c-89fc-4ef550a3b86b,600100.0,MXN,ALAG810107HSNNNL06,SEGR
MODIFICAR,"[{'clave': 'DEC', 'valor': 'DECLARANTE'}]",48494214,1%,BANC,BANCARIA,CNOM,CUENTA DE NÓMINA,MX,"García, Kindelan and Terrazas",6d042ae6-b90c-4e35-a2eb-f85b61c7b0fb,32614255.0,MXN,ALAJ830425MVZNSR05,
