curp,year,valor_vehiculos,valor_inmuebles,valor_inversiones,patrimonio_total
ADHB830001MVZMXR01,2016,1508503.0,4734386.0,871639.0,7114528.0
ADHB830001MVZMXR01,2017,1508503.0,4734386.0,923580.0,7166469.0
ADHB830001MVZMXR01,2018,1508503.0,4734386.0,1061077.0,7303966.0
ADHB830001MVZMXR01,2019,2088577.0,4734386.0,1046120.0,7869083.0
ADHB830001MVZMXR01,2020,2477977.0,4734386.0,1211074.0,8423437.0
ADHB830001MVZMXR01,2021,2477977.0,4734386.0,0.0,7212363.0
ADJI750913MSNMMN08,2015,3287443.0,267562887.0,0.0,270850330.0
ADJI750913MSNMMN08,2016,4087371.0,267562887.0,143708369.0,415358627.0
ADJI750913MSNMMN08,2017,4615504.0,267562887.0,142777301.0,414955692.0
ADJI750913MSNMMN08,2018,4615504.0,267562887.0,141794285.0,413972676.0
ADJI750913MSNMMN08,2019,5291148.0,267562887.0,139708969.0,412563004.0
ADJI750913MSNMMN08,2020,5291148.0,267562887.0,149402919.0,422256954.0
ADJI750913MSNMMN08,2021,5291148.0,267562887.0,0.0,272854035.0
ADKP840010HDFRRT05,2015,499669.0,0.0,0.0,499669.0
ADKP840010HDFRRT05,2016,499669.0,0.0,913901.0,1413570.0
ADKP840010HDFRRT05,2017,499669.0,0.0,959667.0,1459336.0
ADKP840010HDFRRT05,2018,912278.0,0.0,992466.0,1904744.0
ADKP840010HDFRRT05,2019,1393921.0,0.0,1034170.0,2428091.0
ADKP840010HDFRRT05,2020,1849413.0,0.0,830998.0,2680411.0
ADKP840010HDFRRT05,2021,2423203.0,0.0,0.0,2423203.0
ADLE700123MVZMPS03,2015,1142212.0,165452770.0,0.0,166594982.0
ADLE700123MVZMPS03,2016,2248754.0,165452770.0,74957633.0,242659157.0
ADLE700123MVZMPS03,2017,2698164.0,165452770.0,76964130.0,245115064.0
ADLE700123MVZMPS03,2018,2698164.0,165452770.0,72571445.0,240722379.0
ADLE700123MVZMPS03,2019,3184092.0,165452770.0,73375068.0,242011930.0
ADLE700123MVZMPS03,2020,3184092.0,165452770.0,71659755.0,240296617.0
ADLE700123MVZMPS03,2021,3582390.0,165452770.0,0.0,169035160.0
ADMR860422MDFMCS01,2015,487211.0,7291536.0,0.0,7778747.0
ADMR860422MDFMCS01,2016,1296535.0,7291536.0,620177.0,9208248.0
ADMR860422MDFMCS01,2017,1296535.0,7291536.0,565375.0,9153446.0
ADMR860422MDFMCS01,2018,1642567.0,7291536.0,624067.0,9558170.0
ADMR860422MDFMCS01,2019,2108821.0,7291536.0,637504.0,10037861.0
ADMR860422MDFMCS01,2020,2471943.0,7291536.0,542319.0,10305798.0
ADMR860422MDFMCS01,2021,2471943.0,7291536.0,0.0,9763479.0
ADRV831118HPUMLC05,2015,2836322.0,69459464.0,0.0,72295786.0
ADRV831118HPUMLC05,2016,3525966.0,69459464.0,129171505.0,202156935.0
ADRV831118HPUMLC05,2017,3525966.0,69459464.0,145477473.0,218462903.0
ADRV831118HPUMLC05,2018,3525966.0,69459464.0,144271467.0,217256897.0
ADRV831118HPUMLC05,2019,4057200.0,69459464.0,151354791.0,224871455.0
ADRV831118HPUMLC05,2020,4057200.0,69459464.0,163401259.0,236917923.0
ADRV831118HPUMLC05,2021,4057200.0,69459464.0,0.0,73516664.0
ADSY790908HAGMNL01,2015,0.0,0.0,0.0,0.0
ADSY790908HAGMNL01,2016,0.0,0.0,18765.0,18765.0
ADSY790908HAGMNL01,2017,0.0,0.0,20453.0,20453.0
ADSY790908HAGMNL01,2018,0.0,0.0,21884.0,21884.0
ADSY790908HAGMNL01,2019,0.0,0.0,20133.0,20133.0
ADSY790908HAGMNL01,2020,0.0,0.0,23354.0,23354.0
ADSY790908HAGMNL01,2021,0.0,0.0,0.0,0.0
ADTV850814HDFMRN07,2015,4181410.0,124260704.0,0.0,128442114.0
ADTV850814HDFMRN07,2016,4181410.0,124260704.0,27354557.0,155796671.0
ADTV850814HDFMRN07,2017,4181410.0,124260704.0,26374259.0,154816373.0
ADTV850814HDFMRN07,2018,4812054.0,124260704.0,25529146.0,154601904.0
ADTV850814HDFMRN07,2019,5319521.0,124260704.0,25688855.0,155269080.0
ADTV850814HDFMRN07,2020,5319521.0,124260704.0,24794473.0,154374698.0
ADTV850814HDFMRN07,2021,5319521.0,124260704.0,0.0,129580225.0
ADVE850312HAGMLT05,2015,365523.0,4434934.0,0.0,4800457.0
ADVE850312HAGMLT05,2016,365523.0,4434934.0,1108953.0,5909410.0
ADVE850312HAGMLT05,2017,365523.0,4434934.0,856549.0,5657006.0
ADVE850312HAGMLT05,2018,876582.0,4434934.0,923854.0,6235370.0
ADVE850312HAGMLT05,2019,1443634.0,4434934.0,868400.0,6746968.0
ADVE850312HAGMLT05,2020,1443634.0,4434934.0,905655.0,6784223.0
ADVE850312HAGMLT05,2021,1772083.0,4434934.0,0.0,6207017.0
ADVL880902MDFMLZ03,2015,103548.0,1451755.0,0.0,1555303.0
ADVL880902MDFMLZ03,2016,103548.0,1451755.0,19072.0,1574375.0
ADVL880902MDFMLZ03,2017,287745.0,1451755.0,20025.0,1759525.0
ADVL880902MDFMLZ03,2018,287745.0,1451755.0,15419.0,1754919.0
ADVL880902MDFMLZ03,2019,287745.0,1451755.0,13877.0,1753377.0
ADVL880902MDFMLZ03,2020,382227.0,1451755.0,17207.0,1851189.0
ADVL880902MDFMLZ03,2021,495614.0,1451755.0,0.0,1947369.0
ADXB780627MAGMNR02,2015,0.0,1168319.0,0.0,1168319.0
ADXB780627MAGMNR02,2016,0.0,1168319.0,28191.0,1196510.0
ADXB780627MAGMNR02,2017,0.0,1168319.0,25371.0,1193690.0
ADXB780627MAGMNR02,2018,0.0,1168319.0,23341.0,1191660.0
ADXB780627MAGMNR02,2019,0.0,1168319.0,18439.0,1186758.0
ADXB780627MAGMNR02,2020,0.0,1168319.0,21389.0,1189708.0
ADXB780627MAGMNR02,2021,0.0,1168319.0,0.0,1168319.0
ADZA790310HDFRML08,2015,220207.0,0.0,0.0,220207.0
ADZA790310HDFRML08,2016,758757.0,0.0,26810.0,785567.0
ADZA790310HDFRML08,2017,758757.0,0.0,24665.0,783422.0
ADZA790310HDFRML08,2018,758757.0,0.0,22198.0,780955.0
ADZA790310HDFRML08,2019,758757.0,0.0,17980.0,776737.0
ADZA790310HDFRML08,2020,758757.0,0.0,16182.0,774939.0
ADZA790310HDFRML08,2021,815914.0,0.0,0.0,815914.0
AGBJ840219HPUSRN09,2015,0.0,1377803.0,0.0,1377803.0
AGBJ840219HPUSRN09,2016,0.0,1377803.0,21345.0,1399148.0
AGBJ840219HPUSRN09,2017,0.0,1377803.0,19423.0,1397226.0
AGBJ840219HPUSRN09,2018,0.0,1377803.0,20976.0,1398779.0
AGBJ840219HPUSRN09,2019,0.0,1377803.0,19088.0,1396891.0
AGBJ840219HPUSRN09,2020,0.0,1377803.0,21187.0,1398990.0
AGBJ840219HPUSRN09,2021,0.0,1377803.0,0.0,1377803.0
AGBN840512HDFRDT05,2015,0.0,0.0,0.0,0.0
AGBN840512HDFRDT05,2016,0.0,0.0,21404.0,21404.0
AGBN840512HDFRDT05,2017,0.0,0.0,25470.0,25470.0
AGBN840512HDFRDT05,2018,0.0,0.0,31328.0,31328.0
AGBN840512HDFRDT05,2019,0.0,0.0,23809.0,23809.0
AGBN840512HDFRDT05,2020,0.0,0.0,21428.0,21428.0
AGBN840512HDFRDT05,2021,0.0,0.0,0.0,0.0
AGCA811122MAGSRJ02,2015,0.0,1097196.0,0.0,1097196.0
AGCA811122MAGSRJ02,2016,0.0,1097196.0,15404.0,1112600.0
AGCA811122MAGSRJ02,2017,0.0,1097196.0,12323.0,1109519.0
AGCA811122MAGSRJ02,2018,0.0,1097196.0,13924.0,1111120.0
AGCA811122MAGSRJ02,2019,0.0,1097196.0,11835.0,1109031.0
AGCA811122MAGSRJ02,2020,0.0,1097196.0,9586.0,1106782.0
AGCA811122MAGSRJ02,2021,0.0,1097196.0,0.0,1097196.0
AGCJ811009MDFRMM05,2015,0.0,1642019.0,0.0,1642019.0
AGCJ811009MDFRMM05,2016,0.0,1642019.0,16050.0,1658069.0
AGCJ811009MDFRMM05,2017,0.0,1642019.0,19741.0,1661760.0
AGCJ811009MDFRMM05,2018,0.0,1642019.0,16779.0,1658798.0
AGCJ811009MDFRMM05,2019,0.0,1642019.0,14765.0,1656784.0
AGCJ811009MDFRMM05,2020,0.0,1642019.0,12254.0,1654273.0
AGCJ811009MDFRMM05,2021,0.0,1642019.0,0.0,1642019.0
AGCM730518HDFSRR02,2015,417969.0,4140813.0,0.0,4558782.0
AGCM730518HDFSRR02,2016,417969.0,4140813.0,437887.0,4996669.0
AGCM730518HDFSRR02,2017,1008814.0,4140813.0,373355.0,5522982.0
AGCM730518HDFSRR02,2018,1444856.0,4140813.0,445756.0,6031425.0
AGCM730518HDFSRR02,2019,1787315.0,4140813.0,458631.0,6386759.0
AGCM730518HDFSRR02,2020,2146262.0,4140813.0,457485.0,6744560.0
AGCM730518HDFSRR02,2021,2581272.0,4140813.0,0.0,6722085.0
AGDS840820MVZLLM05,2015,0.0,208845.0,0.0,208845.0
AGDS840820MVZLLM05,2016,0.0,208845.0,22108.0,230953.0
AGDS840820MVZLLM05,2017,0.0,208845.0,25424.0,234269.0
AGDS840820MVZLLM05,2018,0.0,208845.0,27966.0,236811.0
AGDS840820MVZLLM05,2019,0.0,208845.0,26567.0,235412.0
AGDS840820MVZLLM05,2020,0.0,208845.0,29489.0,238334.0
AGDS840820MVZLLM05,2021,0.0,208845.0,0.0,208845.0
AGER850701HAGLCB03,2015,313349.0,0.0,0.0,313349.0
AGER850701HAGLCB03,2016,773402.0,0.0,952133.0,1725535.0
AGER850701HAGLCB03,2017,1350391.0,0.0,1017987.0,2368378.0
AGER850701HAGLCB03,2018,1795809.0,0.0,1161959.0,2957768.0
AGER850701HAGLCB03,2019,2359333.0,0.0,971966.0,3331299.0
AGER850701HAGLCB03,2020,2359333.0,0.0,1102129.0,3461462.0
AGER850701HAGLCB03,2021,2842810.0,0.0,0.0,2842810.0
AGGJ870513MDFLRS09,2015,299798.0,0.0,0.0,299798.0
AGGJ870513MDFLRS09,2016,346489.0,0.0,12980.0,359469.0
AGGJ870513MDFLRS09,2017,453752.0,0.0,10773.0,464525.0
AGGJ870513MDFLRS09,2018,562529.0,0.0,11742.0,574271.0
AGGJ870513MDFLRS09,2019,562529.0,0.0,13738.0,576267.0
AGGJ870513MDFLRS09,2020,635709.0,0.0,10440.0,646149.0
AGGJ870513MDFLRS09,2021,635709.0,0.0,0.0,635709.0
AGGM810421HDFYZR04,2015,2637154.0,173014689.0,0.0,175651843.0
AGGM810421HDFYZR04,2016,2637154.0,173014689.0,71979273.0,247631116.0
AGGM810421HDFYZR04,2017,3365051.0,173014689.0,76923850.0,253303590.0
AGGM810421HDFYZR04,2018,3365051.0,173014689.0,81809021.0,258188761.0
AGGM810421HDFYZR04,2019,4085019.0,173014689.0,83602029.0,260701737.0
AGGM810421HDFYZR04,2020,4085019.0,173014689.0,77547708.0,254647416.0
AGGM810421HDFYZR04,2021,4818147.0,173014689.0,0.0,177832836.0
AGJÓ790618MAGYMC06,2015,0.0,0.0,0.0,0.0
AGJÓ790618MAGYMC06,2016,0.0,0.0,20693.0,20693.0
AGJÓ790618MAGYMC06,2017,0.0,0.0,16968.0,16968.0
AGJÓ790618MAGYMC06,2018,0.0,0.0,13744.0,13744.0
AGJÓ790618MAGYMC06,2019,0.0,0.0,14980.0,14980.0
AGJÓ790618MAGYMC06,2020,0.0,0.0,13931.0,13931.0
AGJÓ790618MAGYMC06,2021,0.0,0.0,0.0,0.0
AGKB810425HPUYRR04,2015,442890.0,2362339.0,0.0,2805229.0
AGKB810425HPUYRR04,2016,442890.0,2362339.0,852528.0,3657757.0
AGKB810425HPUYRR04,2017,830301.0,2362339.0,978456.0,4171096.0
AGKB810425HPUYRR04,2018,830301.0,2362339.0,861170.0,4053810.0
AGKB810425HPUYRR04,2019,1369590.0,2362339.0,681913.0,4413842.0
AGKB810425HPUYRR04,2020,1919311.0,2362339.0,789977.0,5071627.0
AGKB810425HPUYRR04,2021,2233112.0,2362339.0,0.0,4595451.0
AGMB741111MAGSSR06,2015,537303.0,1265843.0,0.0,1803146.0
AGMB741111MAGSSR06,2016,537303.0,1265843.0,1064405.0,2867551.0
AGMB741111MAGSSR06,2017,1119447.0,1265843.0,1246038.0,3631328.0
AGMB741111MAGSSR06,2018,1503463.0,1265843.0,1371192.0,4140498.0
AGMB741111MAGSSR06,2019,1843571.0,1265843.0,1597956.0,4707370.0
AGMB741111MAGSSR06,2020,2267522.0,1265843.0,1483998.0,5017363.0
AGMB741111MAGSSR06,2021,2267522.0,1265843.0,0.0,3533365.0
AGME760709MSNYLS02,2015,2623558.0,234142088.0,0.0,236765646.0
AGME760709MSNYLS02,2016,2623558.0,234142088.0,77649663.0,314415309.0
AGME760709MSNYLS02,2017,3104072.0,234142088.0,79854261.0,317100421.0
AGME760709MSNYLS02,2018,3104072.0,234142088.0,85532508.0,322778668.0
AGME760709MSNYLS02,2019,3104072.0,234142088.0,77891724.0,315137884.0
AGME760709MSNYLS02,2020,3104072.0,234142088.0,74409596.0,311655756.0
AGME760709MSNYLS02,2021,3104072.0,234142088.0,0.0,237246160.0
AGMG761119MVZYNR01,2015,1279565.0,209770462.0,0.0,211050027.0
AGMG761119MVZYNR01,2016,2572287.0,209770462.0,68720998.0,281063747.0
AGMG761119MVZYNR01,2017,2572287.0,209770462.0,70245468.0,282588217.0
AGMG761119MVZYNR01,2018,2572287.0,209770462.0,76132630.0,288475379.0
AGMG761119MVZYNR01,2019,2572287.0,209770462.0,74911646.0,287254395.0
AGMG761119MVZYNR01,2020,3362406.0,209770462.0,70194504.0,283327372.0
AGMG761119MVZYNR01,2021,3362406.0,209770462.0,0.0,213132868.0
AGMM830022HDFSRR09,2015,430644.0,8253377.0,0.0,8684021.0
AGMM830022HDFSRR09,2016,963091.0,8253377.0,1240526.0,10456994.0
AGMM830022HDFSRR09,2017,1477646.0,8253377.0,1174905.0,10905928.0
AGMM830022HDFSRR09,2018,1984325.0,8253377.0,1179146.0,11416848.0
AGMM830022HDFSRR09,2019,2524042.0,8253377.0,1327331.0,12104750.0
AGMM830022HDFSRR09,2020,2524042.0,8253377.0,1333992.0,12111411.0
AGMM830022HDFSRR09,2021,3028491.0,8253377.0,0.0,11281868.0
AGNA851008HAGSRF02,2015,3089306.0,351212731.0,0.0,354302037.0
AGNA851008HAGSRF02,2016,3089306.0,351212731.0,47247777.0,401549814.0
AGNA851008HAGSRF02,2017,3089306.0,351212731.0,45481309.0,399783346.0
AGNA851008HAGSRF02,2018,3858102.0,351212731.0,47572300.0,402643133.0
AGNA851008HAGSRF02,2019,3858102.0,351212731.0,46559069.0,401629902.0
AGNA851008HAGSRF02,2020,3858102.0,351212731.0,45965229.0,401036062.0
AGNA851008HAGSRF02,2021,4432801.0,351212731.0,0.0,355645532.0
AGSC710823HVZSZR09,2015,1379386.0,214228989.0,0.0,215608375.0
AGSC710823HVZSZR09,2016,1933425.0,214228989.0,78038667.0,294201081.0
AGSC710823HVZSZR09,2017,2540964.0,214228989.0,76349526.0,293119479.0
AGSC710823HVZSZR09,2018,2540964.0,214228989.0,71612580.0,288382533.0
AGSC710823HVZSZR09,2019,2540964.0,214228989.0,70483960.0,287253913.0
AGSC710823HVZSZR09,2020,3040572.0,214228989.0,67191875.0,284461436.0
AGSC710823HVZSZR09,2021,3040572.0,214228989.0,0.0,217269561.0
AGTF880917MVZRML06,2015,535243.0,0.0,0.0,535243.0
AGTF880917MVZRML06,2016,892817.0,0.0,758004.0,1650821.0
AGTF880917MVZRML06,2017,892817.0,0.0,829177.0,1721994.0
AGTF880917MVZRML06,2018,1249177.0,0.0,938755.0,2187932.0
AGTF880917MVZRML06,2019,1249177.0,0.0,959928.0,2209105.0
AGTF880917MVZRML06,2020,1249177.0,0.0,1093568.0,2342745.0
AGTF880917MVZRML06,2021,1249177.0,0.0,0.0,1249177.0
AGVI890126MDFLRS07,2015,0.0,0.0,0.0,0.0
AGVI890126MDFLRS07,2016,0.0,0.0,11722.0,11722.0
AGVI890126MDFLRS07,2017,0.0,0.0,9612.0,9612.0
AGVI890126MDFLRS07,2018,0.0,0.0,9035.0,9035.0
AGVI890126MDFLRS07,2019,0.0,0.0,10119.0,10119.0
AGVI890126MDFLRS07,2020,0.0,0.0,9309.0,9309.0
AGVI890126MDFLRS07,2021,0.0,0.0,0.0,0.0
AGVL810024HDFSNR01,2015,509688.0,802357.0,0.0,1312045.0
AGVL810024HDFSNR01,2016,1020560.0,802357.0,1142792.0,2965709.0
AGVL810024HDFSNR01,2017,1330879.0,802357.0,1231750.0,3364986.0
AGVL810024HDFSNR01,2018,1798386.0,802357.0,1121259.0,3722002.0
AGVL810024HDFSNR01,2019,1798386.0,802357.0,1167654.0,3768397.0
AGVL810024HDFSNR01,2020,2392846.0,802357.0,1176860.0,4372063.0
AGVL810024HDFSNR01,2021,2392846.0,802357.0,0.0,3195203.0
AGVM890814HDFYLR04,2015,2685195.0,115437701.0,0.0,118122896.0
AGVM890814HDFYLR04,2016,2685195.0,115437701.0,54890116.0,173013012.0
AGVM890814HDFYLR04,2017,3100851.0,115437701.0,55153094.0,173691646.0
AGVM890814HDFYLR04,2018,3617283.0,115437701.0,49709020.0,168764004.0
AGVM890814HDFYLR04,2019,3617283.0,115437701.0,53439412.0,172494396.0
AGVM890814HDFYLR04,2020,4073875.0,115437701.0,47699614.0,167211190.0
AGVM890814HDFYLR04,2021,4073875.0,115437701.0,0.0,119511576.0
AGVÁ810524MPUYLG08,2015,237490.0,1298170.0,0.0,1535660.0
AGVÁ810524MPUYLG08,2016,283994.0,1298170.0,15993.0,1598157.0
AGVÁ810524MPUYLG08,2017,326223.0,1298170.0,19031.0,1643424.0
AGVÁ810524MPUYLG08,2018,584711.0,1298170.0,22837.0,1905718.0
AGVÁ810524MPUYLG08,2019,584711.0,1298170.0,26947.0,1909828.0
AGVÁ810524MPUYLG08,2020,584711.0,1298170.0,28833.0,1911714.0
AGVÁ810524MPUYLG08,2021,584711.0,1298170.0,0.0,1882881.0
AGZR710721HVZSRF09,2015,104644.0,321472.0,0.0,426116.0
AGZR710721HVZSRF09,2016,588672.0,321472.0,24598.0,934742.0
AGZR710721HVZSRF09,2017,588672.0,321472.0,26811.0,936955.0
AGZR710721HVZSRF09,2018,854018.0,321472.0,23861.0,1199351.0
AGZR710721HVZSRF09,2019,946079.0,321472.0,21474.0,1289025.0
AGZR710721HVZSRF09,2020,1256281.0,321472.0,23406.0,1601159.0
AGZR710721HVZSRF09,2021,1420377.0,321472.0,0.0,1741849.0
AGZS750412HVZSMM02,2015,5474127.0,274642866.0,0.0,280116993.0
AGZS750412HVZSMM02,2016,6096954.0,274642866.0,83331896.0,364071716.0
AGZS750412HVZSMM02,2017,6581101.0,274642866.0,86691405.0,367915372.0
AGZS750412HVZSMM02,2018,7093132.0,274642866.0,93099163.0,374835161.0
AGZS750412HVZSMM02,2019,7789913.0,274642866.0,95146275.0,377579054.0
AGZS750412HVZSMM02,2020,7789913.0,274642866.0,88327112.0,370759891.0
AGZS750412HVZSMM02,2021,8368076.0,274642866.0,0.0,283010942.0
ALAA700327HPUCVJ04,2015,2619336.0,197237640.0,0.0,199856976.0
ALAA700327HPUCVJ04,2016,4043537.0,197237640.0,74581044.0,275862221.0
ALAA700327HPUCVJ04,2017,4611110.0,197237640.0,72898344.0,274747094.0
ALAA700327HPUCVJ04,2018,5335173.0,197237640.0,70629582.0,273202395.0
ALAA700327HPUCVJ04,2019,6132835.0,197237640.0,68867598.0,272238073.0
ALAA700327HPUCVJ04,2020,6132835.0,197237640.0,74115404.0,277485879.0
ALAA700327HPUCVJ04,2021,6132835.0,197237640.0,0.0,203370475.0
ALAC830916MVZRMN02,2015,427176.0,3938392.0,0.0,4365568.0
ALAC830916MVZRMN02,2016,895794.0,3938392.0,674095.0,5508281.0
ALAC830916MVZRMN02,2017,895794.0,3938392.0,611494.0,5445680.0
ALAC830916MVZRMN02,2018,895794.0,3938392.0,694119.0,5528305.0
ALAC830916MVZRMN02,2019,1392854.0,3938392.0,858888.0,6190134.0
ALAC830916MVZRMN02,2020,1392854.0,3938392.0,972779.0,6304025.0
ALAC830916MVZRMN02,2021,1392854.0,3938392.0,0.0,5331246.0
ALAD730402MAGMBM05,2015,32917.0,0.0,0.0,32917.0
ALAD730402MAGMBM05,2016,155185.0,0.0,19885.0,175070.0
ALAD730402MAGMBM05,2017,399140.0,0.0,23066.0,422206.0
ALAD730402MAGMBM05,2018,399140.0,0.0,18452.0,417592.0
ALAD730402MAGMBM05,2019,541830.0,0.0,16237.0,558067.0
ALAD730402MAGMBM05,2020,541830.0,0.0,19159.0,560989.0
ALAD730402MAGMBM05,2021,541830.0,0.0,0.0,541830.0
ALAE720320HSNMSN02,2015,1253842.0,304195141.0,0.0,305448983.0
ALAE720320HSNMSN02,2016,1253842.0,304195141.0,64744692.0,370193675.0
ALAE720320HSNMSN02,2017,1253842.0,304195141.0,65055882.0,370504865.0
ALAE720320HSNMSN02,2018,1940112.0,304195141.0,59638540.0,365773793.0
ALAE720320HSNMSN02,2019,2406169.0,304195141.0,58143406.0,364744716.0
ALAE720320HSNMSN02,2020,2406169.0,304195141.0,56093196.0,362694506.0
ALAE720320HSNMSN02,2021,2951740.0,304195141.0,0.0,307146881.0
ALAF850520MAGMCR09,2015,2562587.0,185901150.0,0.0,188463737.0
ALAF850520MAGMCR09,2016,3123700.0,185901150.0,71917900.0,260942750.0
ALAF850520MAGMCR09,2017,3123700.0,185901150.0,73955413.0,262980263.0
ALAF850520MAGMCR09,2018,3123700.0,185901150.0,79968635.0,268993485.0
ALAF850520MAGMCR09,2019,3898772.0,185901150.0,79448546.0,269248468.0
ALAF850520MAGMCR09,2020,3898772.0,185901150.0,72995186.0,262795108.0
ALAF850520MAGMCR09,2021,4530797.0,185901150.0,0.0,190431947.0
ALAG810107HSNNNL06,2015,372852.0,0.0,0.0,372852.0
ALAG810107HSNNNL06,2016,891647.0,0.0,972270.0,1863917.0
ALAG810107HSNNNL06,2017,891647.0,0.0,841717.0,1733364.0
ALAG810107HSNNNL06,2018,891647.0,0.0,882675.0,1774322.0
ALAG810107HSNNNL06,2019,891647.0,0.0,858339.0,1749986.0
ALAG810107HSNNNL06,2020,891647.0,0.0,975221.0,1866868.0
ALAG810107HSNNNL06,2021,1348281.0,0.0,0.0,1348281.0
ALAJ830425MVZNSR05,2015,4403605.0,215366924.0,0.0,219770529.0
ALAJ830425MVZNSR05,2016,4403605.0,215366924.0,87295855.0,307066384.0
ALAJ830425MVZNSR05,2017,5070168.0,215366924.0,87904689.0,308341781.0
ALAJ830425MVZNSR05,2018,5070168.0,215366924.0,82102352.0,302539444.0
ALAJ830425MVZNSR05,2019,5654388.0,215366924.0,84139831.0,305161143.0
ALAJ830425MVZNSR05,2020,6150120.0,215366924.0,88701842.0,310218886.0
ALAJ830425MVZNSR05,2021,6874630.0,215366924.0,0.0,222241554.0
ALAL850513HSNBCR06,2015,502363.0,3886668.0,0.0,4389031.0
ALAL850513HSNBCR06,2016,502363.0,3886668.0,829535.0,5218566.0
ALAL850513HSNBCR06,2017,502363.0,3886668.0,920034.0,5309065.0
ALAL850513HSNBCR06,2018,502363.0,3886668.0,971556.0,5360587.0
ALAL850513HSNBCR06,2019,973072.0,3886668.0,1085100.0,5944840.0
ALAL850513HSNBCR06,2020,1436083.0,3886668.0,953183.0,6275934.0
ALAL850513HSNBCR06,2021,1740997.0,3886668.0,0.0,5627665.0
ALAL880209MPUNMZ04,2015,329437.0,755576.0,0.0,1085013.0
ALAL880209MPUNMZ04,2016,481367.0,755576.0,14845.0,1251788.0
ALAL880209MPUNMZ04,2017,690607.0,755576.0,17665.0,1463848.0
ALAL880209MPUNMZ04,2018,690607.0,755576.0,21727.0,1467910.0
ALAL880209MPUNMZ04,2019,1024987.0,755576.0,24334.0,1804897.0
ALAL880209MPUNMZ04,2020,1024987.0,755576.0,18737.0,1799300.0
ALAL880209MPUNMZ04,2021,1024987.0,755576.0,0.0,1780563.0
ALAM801011MVZMNX05,2015,178692.0,0.0,0.0,178692.0
ALAM801011MVZMNX05,2016,383449.0,0.0,16070.0,399519.0
ALAM801011MVZMNX05,2017,510933.0,0.0,13659.0,524592.0
ALAM801011MVZMNX05,2018,796740.0,0.0,12702.0,809442.0
ALAM801011MVZMNX05,2019,899771.0,0.0,14988.0,914759.0
ALAM801011MVZMNX05,2020,1003749.0,0.0,13039.0,1016788.0
ALAM801011MVZMNX05,2021,1003749.0,0.0,0.0,1003749.0
ALAN891126HSNRMC02,2015,0.0,0.0,0.0,0.0
ALAN891126HSNRMC02,2016,0.0,0.0,24385.0,24385.0
ALAN891126HSNRMC02,2017,0.0,0.0,28774.0,28774.0
ALAN891126HSNRMC02,2018,0.0,0.0,24745.0,24745.0
ALAN891126HSNRMC02,2019,0.0,0.0,29446.0,29446.0
ALAN891126HSNRMC02,2020,0.0,0.0,25323.0,25323.0
ALAN891126HSNRMC02,2021,0.0,0.0,0.0,0.0
ALAR810402HSNVSS06,2015,230591.0,1675895.0,0.0,1906486.0
ALAR810402HSNVSS06,2016,230591.0,1675895.0,21691.0,1928177.0
ALAR810402HSNVSS06,2017,230591.0,1675895.0,18654.0,1925140.0
ALAR810402HSNVSS06,2018,230591.0,1675895.0,19586.0,1926072.0
ALAR810402HSNVSS06,2019,230591.0,1675895.0,15668.0,1922154.0
ALAR810402HSNVSS06,2020,230591.0,1675895.0,13631.0,1920117.0
ALAR810402HSNVSS06,2021,230591.0,1675895.0,0.0,1906486.0
ALAR830921HAGMMC09,2015,3120546.0,184899650.0,0.0,188020196.0
ALAR830921HAGMMC09,2016,3860799.0,184899650.0,59923544.0,248683993.0
ALAR830921HAGMMC09,2017,3860799.0,184899650.0,64866362.0,253626811.0
ALAR830921HAGMMC09,2018,3860799.0,184899650.0,60055767.0,248816216.0
ALAR830921HAGMMC09,2019,4509804.0,184899650.0,64729557.0,254139011.0
ALAR830921HAGMMC09,2020,4913832.0,184899650.0,62637828.0,252451310.0
ALAR830921HAGMMC09,2021,5551262.0,184899650.0,0.0,190450912.0
ALAR840626MPUNMB08,2015,0.0,0.0,0.0,0.0
ALAR840626MPUNMB08,2016,0.0,0.0,13581.0,13581.0
ALAR840626MPUNMB08,2017,0.0,0.0,15210.0,15210.0
ALAR840626MPUNMB08,2018,0.0,0.0,13841.0,13841.0
ALAR840626MPUNMB08,2019,0.0,0.0,12180.0,12180.0
ALAR840626MPUNMB08,2020,0.0,0.0,11205.0,11205.0
ALAR840626MPUNMB08,2021,0.0,0.0,0.0,0.0
ALAT710306HSNVNM08,2015,539351.0,2799277.0,0.0,3338628.0
ALAT710306HSNVNM08,2016,539351.0,2799277.0,638674.0,3977302.0
ALAT710306HSNVNM08,2017,1076495.0,2799277.0,496560.0,4372332.0
ALAT710306HSNVNM08,2018,1586580.0,2799277.0,421804.0,4807661.0
ALAT710306HSNVNM08,2019,1586580.0,2799277.0,400694.0,4786551.0
ALAT710306HSNVNM08,2020,2170572.0,2799277.0,429309.0,5399158.0
ALAT710306HSNVNM08,2021,2170572.0,2799277.0,0.0,4969849.0
ALAX730525HPUVBC08,2015,0.0,766939.0,0.0,766939.0
ALAX730525HPUVBC08,2016,0.0,766939.0,37285.0,804224.0
ALAX730525HPUVBC08,2017,0.0,766939.0,31319.0,798258.0
ALAX730525HPUVBC08,2018,0.0,766939.0,35703.0,802642.0
ALAX730525HPUVBC08,2019,0.0,766939.0,27848.0,794787.0
ALAX730525HPUVBC08,2020,0.0,766939.0,26177.0,793116.0
