tipoOperacion,carreraAreaConocimiento,status,documentoObtenido,fechaObtencion,nivel.clave,nivel.valor,institucionEducativa.nombre,institucionEducativa.ubicacion,curp,estatus
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2003-11-20T20:59:04.684Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,AGVM890814HDFYLR04,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CERTIFICADO,2008-04-07T04:37:48.327Z,ESP,ESPECIALIDAD,Universidad Panamericana,MX,AGVM890814HDFYLR04,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2012-06-14T00:05:47.620Z,LIC,LICENCIATURA,Universidad Humanitas,MX,AGVÁ810524MPUYLG08,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2008-10-20T23:26:04.099Z,LIC,LICENCIATURA,Universidad ICEL,MX,AGZR710721HVZSRF09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2003-09-11T22:22:53.445Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,AGZS750412HVZSMM02,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2010-12-30T10:33:08.930Z,ESP,ESPECIALIDAD,Universidad Iberoamericana,MX,AGZS750412HVZSMM02,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2002-05-02T07:29:24.254Z,LIC,LICENCIATURA,Massachusetts Institute of Technology,EX,ALAA700327HPUCVJ04,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2008-07-19T01:50:36.324Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,ALAA700327HPUCVJ04,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2013-05-29T08:49:18.395Z,DOC,DOCTORADO,Instituto Tecnológico Autónomo de México,MX,ALAA700327HPUCVJ04,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2010-06-16T08:02:58.330Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,ALAC830916MVZRMN02,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2013-03-05T17:57:13.329Z,MAE,MAESTRÍA,Universidad del Valle de México,MX,ALAC830916MVZRMN02,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2008-09-17T07:27:19.755Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,ALAD730402MAGMBM05,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2000-04-16T04:54:00.822Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,ALAE720320HSNMSN02,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2008-06-04T08:59:52.046Z,ESP,ESPECIALIDAD,Universidad Panamericana,MX,ALAE720320HSNMSN02,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2012-10-18T07:31:17.728Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,ALAE720320HSNMSN02,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2002-04-30T07:25:08.925Z,LIC,LICENCIATURA,Universidad Iberoamericana,MX,ALAF850520MAGMCR09,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2007-07-14T08:11:37.307Z,ESP,ESPECIALIDAD,Universidad Iberoamericana,MX,ALAF850520MAGMCR09,
SIN_CAMBIOS,Licenciatura en Matemáticas Aplicadas,FINALIZADO,TITULO,2008-12-12T12:11:40.187Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,ALAG810107HSNNNL06,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2001-12-05T05:36:38.512Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,ALAJ830425MVZNSR05,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2007-04-24T11:58:52.825Z,ESP,ESPECIALIDAD,California Institute of Technology,EX,ALAJ830425MVZNSR05,
SIN_CAMBIOS,Ingeniería en Comunicaciones y Electrónica,FINALIZADO,TITULO,2010-07-20T16:56:12.892Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALAL850513HSNBCR06,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2012-01-03T01:09:37.139Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,ALAL880209MPUNMZ04,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2012-11-25T12:31:45.389Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,ALAM801011MVZMNX05,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2007-05-21T03:58:16.869Z,LIC,LICENCIATURA,Universidad ICEL,MX,ALAN891126HSNRMC02,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2007-09-22T14:47:05.409Z,LIC,LICENCIATURA,Universidad Humanitas,MX,ALAR810402HSNVSS06,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2003-01-16T21:16:53.409Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALAR830921HAGMMC09,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2008-04-24T11:35:33.283Z,MAE,MAESTRÍA,Universidad Panamericana,MX,ALAR830921HAGMMC09,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2013-11-28T01:28:28.381Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,ALAR840626MPUNMB08,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2007-03-27T07:23:30.585Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,ALAT710306HSNVNM08,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2012-10-03T23:14:42.046Z,MAE,MAESTRÍA,Universidad del Valle de México,MX,ALAT710306HSNVNM08,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2008-01-24T16:45:32.006Z,LIC,LICENCIATURA,Universidad Humanitas,MX,ALAX730525HPUVBC08,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2009-12-11T06:42:49.148Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,ALAY840422MSNMNR09,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2012-10-11T14:02:28.346Z,ESP,ESPECIALIDAD,Benemerita Universidad Autónoma de México,MX,ALAY840422MSNMNR09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2000-02-28T05:38:32.003Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,ALAY890511HSNTÑM06,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2009-12-02T06:01:34.069Z,ESP,ESPECIALIDAD,Instituto Tecnológico Autónomo de México,MX,ALAY890511HSNTÑM06,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2007-08-05T07:55:26.557Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,ALAÁ750817HVZCCG09,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2010-01-18T04:59:42.065Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,ALAÁ830614HDFRDG04,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2012-12-14T04:07:28.137Z,ESP,ESPECIALIDAD,Universidad del Valle de México,MX,ALAÁ830614HDFRDG04,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2012-06-19T23:03:11.415Z,LIC,LICENCIATURA,Universidad Humanitas,MX,ALBA780509MVZNRJ05,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2003-12-07T09:05:43.776Z,LIC,LICENCIATURA,Universidad Panamericana,MX,ALBA870307HVZNRB05,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2008-03-02T01:48:43.956Z,ESP,ESPECIALIDAD,Massachusetts Institute of Technology,EX,ALBA870307HVZNRB05,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2003-09-21T18:42:21.814Z,LIC,LICENCIATURA,Universidad Panamericana,MX,ALBG871015MSNCRR05,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2007-01-10T08:07:26.559Z,ESP,ESPECIALIDAD,Universidad Panamericana,MX,ALBG871015MSNCRR05,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2013-04-24T12:36:13.634Z,DOC,DOCTORADO,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,ALBG871015MSNCRR05,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2009-05-01T00:46:53.890Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,ALBI891012MAGMRR03,
SIN_CAMBIOS,Ingeniería Mecánica,FINALIZADO,TITULO,2010-10-27T16:28:26.886Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALBJ740123HSNNNS04,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2013-03-16T07:36:16.359Z,ESP,ESPECIALIDAD,Universidad de Guadalajara,MX,ALBJ740123HSNNNS04,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2008-04-14T23:24:02.612Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,ALBJ790114MDFCRN09,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2014-02-01T21:19:35.720Z,MAE,MAESTRÍA,Tecnológico de Estudios Superiores de Ecatepec,MX,ALBJ790114MDFCRN09,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2011-05-11T19:18:05.727Z,LIC,LICENCIATURA,Universidad Justo Sierra,MX,ALBM830126HAGVTC01,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2010-04-22T23:02:11.601Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,ALCA810017HDFCRB04,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-02-04T15:58:35.850Z,LIC,LICENCIATURA,California Institute of Technology,EX,ALCB760818MDFVNR09,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2007-07-23T13:55:41.071Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,ALCB760818MDFVNR09,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2012-06-14T10:46:13.432Z,DOC,DOCTORADO,Universidad Nacional Autónoma de México,MX,ALCB760818MDFVNR09,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2008-02-19T11:55:54.683Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,ALCC811004MVZTLR04,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2008-09-23T00:43:30.134Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,ALCE770413MVZMRS07,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2008-01-11T07:34:43.953Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,ALCE860008MPUVTR04,
SIN_CAMBIOS,Ingeniería en Comunicaciones y Electrónica,FINALIZADO,TITULO,2008-06-10T16:02:50.011Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,ALCE880205HPUVRL01,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2008-11-24T12:50:33.849Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,ALCG720525HPUCRD05,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2013-05-21T13:36:28.557Z,MAE,MAESTRÍA,Instituto Politécnico Nacional,MX,ALCG720525HPUCRD05,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2012-12-24T07:53:32.876Z,LIC,LICENCIATURA,Universidad Humanitas,MX,ALCG810219MAGNHB07,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2010-05-13T06:09:22.586Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,ALCJ731012MVZVRR08,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2007-09-15T20:54:13.248Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,ALCM770305MPUNNR05,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2003-01-20T21:34:16.304Z,LIC,LICENCIATURA,"University of California, Berkeley",EX,ALCM800918HSNFLN02,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CONSTANCIA,2009-10-21T23:55:32.436Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,ALCM800918HSNFLN02,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2013-04-08T16:31:40.359Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,ALCM800918HSNFLN02,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2002-06-25T05:03:21.211Z,LIC,LICENCIATURA,Universidad Panamericana,MX,ALCM820416MSNVBT01,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2008-09-27T09:33:52.132Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,ALCM820416MSNVBT01,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2007-01-15T14:31:30.345Z,LIC,LICENCIATURA,Universidad Humanitas,MX,ALCM830716HVZCBT02,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2010-08-18T20:45:38.971Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,ALCR710608HAGCRM01,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2010-05-23T13:13:26.425Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,ALCS890020HVZMHN07,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2012-09-14T12:47:57.661Z,MAE,MAESTRÍA,Benemerita Universidad Autónoma de México,MX,ALCS890020HVZMHN07,
SIN_CAMBIOS,Ingeniería Industrial,FINALIZADO,TITULO,2008-03-02T15:39:58.369Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALCV730619MVZJSC01,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2012-11-28T16:02:48.555Z,LIC,LICENCIATURA,Universidad Justo Sierra,MX,ALCV780501HPUMRR04,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2003-06-10T23:54:26.984Z,LIC,LICENCIATURA,Instituto Tecnológico Autónomo de México,MX,ALCY831027MPUVSR02,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2008-10-14T11:14:13.692Z,MAE,MAESTRÍA,Instituto Tecnológico Autónomo de México,MX,ALCY831027MPUVSR02,
SIN_CAMBIOS,"Economía, Administración, Contaduría y afines",FINALIZADO,CERTIFICADO,2012-05-16T21:16:12.169Z,ESP,ESPECIALIDAD,Universidad Iberoamericana,MX,ALCY831027MPUVSR02,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2012-05-08T07:38:39.208Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,ALDB880907HSNNLR06,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2000-08-13T02:25:13.218Z,LIC,LICENCIATURA,Universidad Anahuac,EX,ALDE731102MDFCML05,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2010-08-31T12:19:33.426Z,MAE,MAESTRÍA,Universidad Anahuac,EX,ALDE731102MDFCML05,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CERTIFICADO,2012-11-15T10:15:50.194Z,DOC,DOCTORADO,Instituto Tecnológico Autónomo de México,MX,ALDE731102MDFCML05,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2011-10-23T08:38:32.758Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,ALDT780203MPUNRD08,
SIN_CAMBIOS,Licenciatura en Administración de Empresas,FINALIZADO,TITULO,2007-10-24T21:56:46.217Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,ALEA730716MAGVQundefined06,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2010-11-16T16:05:18.463Z,LIC,LICENCIATURA,Universidad Autónoma Metropolitana,MX,ALEI760625MDFMCS01,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2009-11-12T22:03:29.469Z,LIC,LICENCIATURA,Universidad del Valle de México,MX,ALEJ780927MDFCCL08,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CERTIFICADO,2012-12-18T00:00:36.547Z,ESP,ESPECIALIDAD,Universidad Autónoma Metropolitana,MX,ALEJ780927MDFCCL08,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2011-03-16T12:47:16.751Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,ALEL730221HVZCQS03,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2008-06-27T15:44:24.498Z,LIC,LICENCIATURA,Benemerita Universidad Autónoma de México,MX,ALFC870303HVZMRL09,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CONSTANCIA,2014-07-01T07:18:32.675Z,MAE,MAESTRÍA,Tecnológico de Estudios Superiores de Coacalco,MX,ALFC870303HVZMRL09,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2010-08-20T11:13:15.914Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALFL761026MPUCRS01,
SIN_CAMBIOS,Ingeniería en Telecomunicaciones,FINALIZADO,TITULO,2007-05-25T02:42:53.585Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,ALGA880212HDFTRR09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2008-05-27T09:28:02.736Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,ALGC760927HPUJMR05,
SIN_CAMBIOS,Licenciatura en Matemáticas Aplicadas,FINALIZADO,TITULO,2008-09-20T09:33:02.718Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,ALGJ710113HDFCTS09,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2007-11-12T04:35:11.745Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,ALGJ780015HVZVMR07,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-10-12T00:14:30.174Z,LIC,LICENCIATURA,Universidad Nacional Autónoma de México,MX,ALGJ870606MPUFRL03,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CERTIFICADO,2007-09-20T14:38:58.383Z,ESP,ESPECIALIDAD,Universidad Nacional Autónoma de México,MX,ALGJ870606MPUFRL03,
SIN_CAMBIOS,Licenciatura en Administración de Empresas Turísticas,FINALIZADO,TITULO,2011-08-15T03:03:59.302Z,LIC,LICENCIATURA,Universidad Humanitas,MX,ALGM860901MAGMLX06,
SIN_CAMBIOS,Ingeniería Química,FINALIZADO,TITULO,2007-10-03T15:11:22.512Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,ALGX730422HAGFTM02,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2008-07-10T08:11:21.741Z,LIC,LICENCIATURA,Universidad Tecmilenio,MX,ALHA700017HSNMR 03,
SIN_CAMBIOS,Licenciatura en Administración de las Tecnologías de la Información,FINALIZADO,TITULO,2007-06-22T18:30:39.880Z,LIC,LICENCIATURA,Universidad Insurgentes,MX,ALHA880019HDFVRX04,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-03-16T23:38:56.787Z,LIC,LICENCIATURA,California Institute of Technology,EX,ALHM720114HSNMNR08,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2007-06-06T02:14:01.295Z,MAE,MAESTRÍA,Massachusetts Institute of Technology,EX,ALHM720114HSNMNR08,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2000-07-17T12:06:02.917Z,LIC,LICENCIATURA,California Institute of Technology,EX,ALHP760603MPUVNT03,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2008-06-22T15:29:40.243Z,MAE,MAESTRÍA,Universidad Anahuac,EX,ALHP760603MPUVNT03,
SIN_CAMBIOS,Licenciatura en Economía,FINALIZADO,TITULO,2000-08-02T09:19:51.153Z,LIC,LICENCIATURA,California Institute of Technology,EX,ALHR881111MAGNXQ09,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2008-01-28T00:00:52.408Z,MAE,MAESTRÍA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,ALHR881111MAGNXQ09,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2013-05-01T08:45:22.457Z,DOC,DOCTORADO,California Institute of Technology,EX,ALHR881111MAGNXQ09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2010-01-03T12:51:54.561Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,ALHY790326HDFMRL04,
SIN_CAMBIOS,Ingeniería en Sistemas Computacionales,FINALIZADO,TITULO,2008-12-08T12:07:31.381Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,ALJG740918MSNVMR09,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2012-05-04T17:16:09.207Z,LIC,LICENCIATURA,Universidad Tecnológica de México,MX,ALKE700221MSNCRM08,
SIN_CAMBIOS,Ingeniería Civil,FINALIZADO,TITULO,2007-04-03T01:09:31.899Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Ecatepec,MX,ALKE871109HPUVRN04,
SIN_CAMBIOS,Ciencias de la Educación,FINALIZADO,CERTIFICADO,2013-07-22T05:55:06.367Z,MAE,MAESTRÍA,Universidad de Guadalajara,MX,ALKE871109HPUVRN04,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2001-12-16T01:21:14.673Z,LIC,LICENCIATURA,Universidad Panamericana,MX,ALKJ881108HAGNRN01,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2009-05-30T15:48:55.010Z,ESP,ESPECIALIDAD,Universidad Anahuac,EX,ALKJ881108HAGNRN01,
SIN_CAMBIOS,Arte y Diseño,FINALIZADO,CERTIFICADO,2013-12-13T23:31:33.135Z,MAE,MAESTRÍA,"University of California, Berkeley",EX,ALKJ881108HAGNRN01,
SIN_CAMBIOS,Licenciatura en Historia,FINALIZADO,TITULO,2009-09-11T06:43:21.919Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALKL800106HDFVNR01,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2012-02-01T14:02:07.059Z,LIC,LICENCIATURA,Universidad Justo Sierra,MX,ALKM851015MSNMRT04,
SIN_CAMBIOS,Ingeniería en Computación,FINALIZADO,TITULO,2010-12-10T00:07:10.854Z,LIC,LICENCIATURA,Tecnológico de Estudios Superiores de Coacalco,MX,ALKS860513MPUMNL02,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2000-02-14T16:12:35.382Z,LIC,LICENCIATURA,California Institute of Technology,EX,ALLC800108HDFMYR02,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2007-12-09T07:57:41.669Z,MAE,MAESTRÍA,California Institute of Technology,EX,ALLC800108HDFMYR02,
SIN_CAMBIOS,Ciencias de la Salud,FINALIZADO,CONSTANCIA,2013-12-03T09:07:00.180Z,MAE,MAESTRÍA,Universidad Iberoamericana,MX,ALLC800108HDFMYR02,
SIN_CAMBIOS,Licenciatura en Ciencias Políticas,FINALIZADO,TITULO,2000-10-02T15:55:49.148Z,LIC,LICENCIATURA,Universidad Iberoamericana,MX,ALLF860401MAGMRR07,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CONSTANCIA,2009-03-10T22:30:12.433Z,ESP,ESPECIALIDAD,Universidad Iberoamericana,MX,ALLF860401MAGMRR07,
SIN_CAMBIOS,"Ingeniería, Arquitectura, Urbanismo y afines",FINALIZADO,CERTIFICADO,2012-12-23T01:34:32.483Z,ESP,ESPECIALIDAD,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,ALLF860401MAGMRR07,
SIN_CAMBIOS,Licenciatura en Comercio Internacional,FINALIZADO,TITULO,2009-12-14T00:44:34.964Z,LIC,LICENCIATURA,Universidad de Ecatepec,MX,ALLH720724HDFNVM06,
SIN_CAMBIOS,Licenciatura en Derecho,FINALIZADO,TITULO,2001-01-04T22:07:00.720Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,ALLI750620MSNCRN01,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CONSTANCIA,2008-07-04T15:46:53.208Z,MAE,MAESTRÍA,Universidad Nacional Autónoma de México,MX,ALLI750620MSNCRN01,
SIN_CAMBIOS,Ciencias exactas e ingeniería,FINALIZADO,CERTIFICADO,2012-06-17T17:59:00.077Z,ESP,ESPECIALIDAD,California Institute of Technology,EX,ALLI750620MSNCRN01,
SIN_CAMBIOS,Licenciatura en Ciencias de Comunicación,FINALIZADO,TITULO,2010-01-05T20:48:32.526Z,LIC,LICENCIATURA,Universidad Tecnológica de Xicotepec de Juárez,MX,ALLI780408HSNTDN02,
SIN_CAMBIOS,Licenciatura en Física,FINALIZADO,TITULO,2008-09-07T14:26:15.834Z,LIC,LICENCIATURA,Universidad de Guadalajara,MX,ALLK890508MVZCZV01,
SIN_CAMBIOS,Ingeniería Industrial,FINALIZADO,TITULO,2007-11-26T05:29:32.568Z,LIC,LICENCIATURA,Instituto Politécnico Nacional,MX,ALLL710216MVZJVR05,
SIN_CAMBIOS,Ciencias Sociales y Humanas,FINALIZADO,CONSTANCIA,2012-11-04T02:01:15.686Z,ESP,ESPECIALIDAD,Universidad de Guadalajara,MX,ALLL710216MVZJVR05,
SIN_CAMBIOS,Licenciatura en Relaciones Internacionales,FINALIZADO,TITULO,2001-08-21T09:38:50.740Z,LIC,LICENCIATURA,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX,ALLL751020MDFVRR09,
