tipoOperacion,nombre,primerApellido,segundoApellido,fechaNacimiento,extranjero,curp,habitaDomicilioDeclarante,lugarDondeReside,rfc.rfc,rfc.homoClave,parentescoRelacion.clave,parentescoRelacion.valor,actividadLaboral.clave,actividadLaboral.valor,curp_funcionario,rfc,domicilioMexico.calle,domicilioMexico.numeroExterior,domicilioMexico.numeroInterior,domicilioMexico.coloniaLocalidad,domicilioMexico.municipioAlcaldia.clave,domicilioMexico.municipioAlcaldia.valor,domicilioMexico.entidadFederativa.clave,domicilioMexico.entidadFederativa.valor,domicilioMexico.codigoPostal,domicilioExtranjero.calle,domicilioExtranjero.numeroExterior,domicilioExtranjero.numeroInterior,domicilioExtranjero.ciudadLocalidad,domicilioExtranjero.estadoProvincia,domicilioExtranjero.pais,domicilioExtranjero.codigoPostal,actividadLaboralSectorPublico.nivelOrdenGobierno,actividadLaboralSectorPublico.ambitoPublico,actividadLaboralSectorPublico.nombreEntePublico,actividadLaboralSectorPublico.areaAdscripcion,actividadLaboralSectorPublico.empleoCargoComision,actividadLaboralSectorPublico.funcionPrincipal,actividadLaboralSectorPublico.salarioMensualNeto.valor,actividadLaboralSectorPublico.salarioMensualNeto.moneda,actividadLaboralSectorPublico.fechaIngreso,actividadLaboralSectorPrivadoOtro.nombreEmpresaSociedadAsociacion,actividadLaboralSectorPrivadoOtro.rfc,actividadLaboralSectorPrivadoOtro.empleoCargo,actividadLaboralSectorPrivadoOtro.fechaIngreso,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.valor,actividadLaboralSectorPrivadoOtro.salarioMensualNeto.moneda,actividadLaboralSectorPrivadoOtro.proveedorContratistaGobierno,actividadLaboralSectorPrivadoOtro.sector.clave,actividadLaboralSectorPrivadoOtro.sector.valor
SIN_CAMBIOS,Alicia,Quevedo,Zelaya,2010-11-16,False,QUZA20101116MAGVLC08,True,MEXICO,QUZA20101116,D96,PRI,PRIMO(A),NIN,NINGUNO,ADXB780627MAGMNR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Matías,Griego,Lara,2007-04-22,False,GRLM20070422HPURRT06,True,MEXICO,GRLM20070422,A85,HER,HERMANO(A),NIN,NINGUNO,ADZA790310HDFRML08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Francisco,Regalado,Torres,2011-09-27,False,RETF20110927MVZGRR06,True,MEXICO,RETF20110927,C26,PRI,PRIMO(A),NIN,NINGUNO,ADZA790310HDFRML08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Josefina,Menéndez,Madrigal,2006-07-24,False,MEMJ20060724HVZNDS04,True,MEXICO,MEMJ20060724,E33,HIJ,HIJO(A),NIN,NINGUNO,ADZA790310HDFRML08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Teodoro,Krauel natera,Mares,2009-10-21,False,KRMT20091021HPURRD03,True,MEXICO,KRMT20091021,E64,HIJ,HIJO(A),NIN,NINGUNO,AGBJ840219HPUSRN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Agustín,Alvarado,Chavarría,2009-01-22,False,ALCA20090122MDFVHS04,True,MEXICO,ALCA20090122,A15,HIJ,HIJO(A),NIN,NINGUNO,AGBJ840219HPUSRN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jimena,Valenzuela,Navarro,2013-08-22,False,VANJ20130822HAGLVM08,True,MEXICO,VANJ20130822,A46,AHI,AHIJADO(A),NIN,NINGUNO,AGBN840512HDFRDT05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Juana,Kano,Delarosa,2009-09-15,False,KADJ20090915MAGNLN01,True,MEXICO,KADJ20090915,E31,AHI,AHIJADO(A),NIN,NINGUNO,AGBN840512HDFRDT05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Matías,Partida,Apodaca,2008-08-14,False,PAAM20080814MSNRDT09,True,MEXICO,PAAM20080814,C70,HER,HERMANO(A),NIN,NINGUNO,AGCA811122MAGSRJ02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Elsa,Oquendo,Jiménez,2007-00-10,False,OQJE20070010HDFNMS07,True,MEXICO,OQJE20070010,A89,PRI,PRIMO(A),NIN,NINGUNO,AGCA811122MAGSRJ02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Antonia,Navarro,Santana,2011-03-04,False,NASA20110304HDFVNT08,True,MEXICO,NASA20110304,B35,HER,HERMANO(A),NIN,NINGUNO,AGCA811122MAGSRJ02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Micaela,Saldaña,Abreu,2005-04-13,False,SAAM20050413MDFLRC07,True,MEXICO,SAAM20050413,D35,PRI,PRIMO(A),NIN,NINGUNO,AGCJ811009MDFRMM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ramona,Tamayo,Alonso,2013-07-04,False,TAAR20130704HSNMNM06,True,MEXICO,TAAR20130704,D27,NIN,NINGUNO,NIN,NINGUNO,AGCJ811009MDFRMM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Joaquín,Ocasio,Sotelo,2009-11-19,False,OCSJ20091119HSNSTQ08,True,MEXICO,OCSJ20091119,C69,NIN,NINGUNO,NIN,NINGUNO,AGCM730518HDFSRR02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Abraham,Anaya,Tejeda,2007-10-25,False,ANTA20071025MPUYJR01,True,MEXICO,ANTA20071025,B55,AHI,AHIJADO(A),NIN,NINGUNO,AGDS840820MVZLLM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gloria,Ortega,Muñoz,2011-08-09,False,ORMG20110809HVZTÑL02,True,MEXICO,ORMG20110809,A28,SOB,SOBRINO(A),NIN,NINGUNO,AGDS840820MVZLLM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Eduardo,Escobar,Krauel natera,2008-03-21,False,ESKJ20080321HPUCRS01,True,MEXICO,ESKJ20080321,E33,PRI,PRIMO(A),NIN,NINGUNO,AGER850701HAGLCB03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gloria,Tejada,Portillo,2007-09-04,False,TEPG20070904HSNJRL06,True,MEXICO,TEPG20070904,A13,HER,HERMANO(A),NIN,NINGUNO,AGER850701HAGLCB03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ester,Sisneros,Acosta,2006-05-08,False,SIAE20060508MVZSST07,True,MEXICO,SIAE20060508,D54,HER,HERMANO(A),NIN,NINGUNO,AGGJ870513MDFLRS09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Andrea,Delagarza,Acevedo,2013-04-19,False,DEAA20130419HDFLVD09,True,MEXICO,DEAA20130419,B13,HER,HERMANO(A),NIN,NINGUNO,AGGJ870513MDFLRS09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Conchita,Barreto,Farías,2010-04-11,False,BAFC20100411HSNRRN07,True,MEXICO,BAFC20100411,A31,AHI,AHIJADO(A),NIN,NINGUNO,AGGJ870513MDFLRS09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Julieta,Villareal,Bétancourt,2012-00-20,False,VIBJ20120020MDFLTL01,True,MEXICO,VIBJ20120020,C31,NIN,NINGUNO,NIN,NINGUNO,AGJÓ790618MAGYMC06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Liliana,Negrete,Villarreal,2012-02-14,False,NEVL20120214HSNGLL08,True,MEXICO,NEVL20120214,B43,PRI,PRIMO(A),NIN,NINGUNO,AGJÓ790618MAGYMC06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Luisa,Cervantes,Pagan,2006-06-16,False,CEPL20060616HPURGS03,True,MEXICO,CEPL20060616,C36,HIJ,HIJO(A),NIN,NINGUNO,AGKB810425HPUYRR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María Elena,Alcántar,Delgadillo,2012-10-24,False,ALDM20121024HVZCLR04,True,MEXICO,ALDM20121024,C30,AHI,AHIJADO(A),NIN,NINGUNO,AGMB741111MAGSSR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Andrea,Archuleta,Moreno,2013-06-02,False,ARMA20130602HVZCRD06,True,MEXICO,ARMA20130602,C93,NIN,NINGUNO,NIN,NINGUNO,AGMB741111MAGSSR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Fernando Javier,Gaona,Salinas,2013-02-23,False,GASF20130223HPUNLR06,True,MEXICO,GASF20130223,D50,PRI,PRIMO(A),NIN,NINGUNO,AGMG761119MVZYNR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Miguel Ángel,Berríos,de Anda,2007-08-23,False,BEDM20070823MSNR G07,True,MEXICO,BEDM20070823,D79,NIN,NINGUNO,NIN,NINGUNO,AGMM830022HDFSRR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana María,Soliz,Ramírez,2008-04-25,False,SORA20080425MPULM 05,True,MEXICO,SORA20080425,A17,SOB,SOBRINO(A),NIN,NINGUNO,AGMM830022HDFSRR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Diana,Irizarry,Briseño,2006-10-02,False,IRBD20061002MDFZRN03,True,MEXICO,IRBD20061002,C39,HIJ,HIJO(A),NIN,NINGUNO,AGSC710823HVZSZR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alexis,Castro,Munguía,2007-11-07,False,CAMA20071107HPUSNX08,True,MEXICO,CAMA20071107,D13,HIJ,HIJO(A),NIN,NINGUNO,AGTF880917MVZRML06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Estefanía,Vergara,Pérez,2007-11-27,False,VEPE20071127MAGRRT08,True,MEXICO,VEPE20071127,D12,NIN,NINGUNO,NIN,NINGUNO,AGTF880917MVZRML06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María José,Iglesias,Vela,2012-03-04,False,IGVM20120304MVZLLR01,True,MEXICO,IGVM20120304,A87,AHI,AHIJADO(A),NIN,NINGUNO,AGVI890126MDFLRS07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ángela,Rodríguez,Korta,2008-01-25,False,ROKÁ20080125MPUDRG06,True,MEXICO,ROKÁ20080125,E87,PRI,PRIMO(A),NIN,NINGUNO,AGVI890126MDFLRS07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gonzalo,Cordero,Solano,2008-06-11,False,COSG20080611HDFRLN09,True,MEXICO,COSG20080611,D91,NIN,NINGUNO,NIN,NINGUNO,AGVI890126MDFLRS07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Aarón,Bernal,Urías,2007-08-13,False,BEUA20070813MAGRSN08,True,MEXICO,BEUA20070813,A94,NIN,NINGUNO,NIN,NINGUNO,AGVL810024HDFSNR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Miguel,Lemus,Saavedra,2012-04-14,False,LESJ20120414MDFMVS05,True,MEXICO,LESJ20120414,A62,SOB,SOBRINO(A),NIN,NINGUNO,AGVL810024HDFSNR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Eduardo,Madera,Apodaca,2013-07-04,False,MAAE20130704MPUDDR08,True,MEXICO,MAAE20130704,E82,AHI,AHIJADO(A),NIN,NINGUNO,AGVÁ810524MPUYLG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Luisa,Arellano,Kanimal,2006-09-06,False,ARKL20060906MAGLNS07,True,MEXICO,ARKL20060906,D18,PRI,PRIMO(A),NIN,NINGUNO,AGVÁ810524MPUYLG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Emily,Jaime,Gollum,2011-06-15,False,JAGE20110615MVZMLL04,True,MEXICO,JAGE20110615,D79,HER,HERMANO(A),NIN,NINGUNO,AGVÁ810524MPUYLG08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jennifer,Hurtado,Padrón,2008-08-03,False,HUPJ20080803MDFRDN02,True,MEXICO,HUPJ20080803,D36,SOB,SOBRINO(A),NIN,NINGUNO,AGZR710721HVZSRF09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María Luisa,Cotto,Colunga,2012-00-17,False,COCM20120017HPUTLR07,True,MEXICO,COCM20120017,B15,AHI,AHIJADO(A),NIN,NINGUNO,AGZR710721HVZSRF09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ivan,Bétancourt,Miranda,2009-07-11,False,BÉMI20090711MDFTRN07,True,MEXICO,BÉMI20090711,D31,HIJ,HIJO(A),NIN,NINGUNO,AGZR710721HVZSRF09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Saúl,Toledo,Rojo,2013-05-10,False,TORS20130510HAGLJL09,True,MEXICO,TORS20130510,E18,SOB,SOBRINO(A),NIN,NINGUNO,ALAC830916MVZRMN02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ángela,Gaytán,Córdova,2005-03-19,False,GACÁ20050319HAGYRG05,True,MEXICO,GACÁ20050319,D87,HIJ,HIJO(A),NIN,NINGUNO,ALAD730402MAGMBM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Melissa,Bueno,Zamarreno,2011-00-20,False,BUZM20110020MDFNML02,True,MEXICO,BUZM20110020,B92,HER,HERMANO(A),NIN,NINGUNO,ALAD730402MAGMBM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lucia,Fierro,Loera,2005-06-05,False,FILL20050605MDFRRC07,True,MEXICO,FILL20050605,C27,SOB,SOBRINO(A),NIN,NINGUNO,ALAD730402MAGMBM05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María de los Ángeles,Jiménez,Galarza,2010-09-07,False,JIGM20100907MSNMLR09,True,MEXICO,JIGM20100907,E63,AHI,AHIJADO(A),NIN,NINGUNO,ALAG810107HSNNNL06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Saúl,Serna,Porras,2011-01-03,False,SEPS20110103HAGRRL08,True,MEXICO,SEPS20110103,C46,NIN,NINGUNO,NIN,NINGUNO,ALAJ830425MVZNSR05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,José Luis,Santana,Solís,2007-05-07,False,SASJ20070507HPUNLS01,True,MEXICO,SASJ20070507,C75,NIN,NINGUNO,NIN,NINGUNO,ALAL850513HSNBCR06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rosalia,Bahena,Esquivel,2012-06-21,False,BAER20120621HAGHQS07,True,MEXICO,BAER20120621,E24,PRI,PRIMO(A),NIN,NINGUNO,ALAL880209MPUNMZ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,María de los Ángeles,Mascareñas,Luevano,2007-01-06,False,MALM20070106HPUSVR07,True,MEXICO,MALM20070106,A14,HIJ,HIJO(A),NIN,NINGUNO,ALAL880209MPUNMZ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Elías,de Anda,Solano,2011-05-09,False,DESE20110509HVZ LS02,True,MEXICO,DESE20110509,B17,AHI,AHIJADO(A),NIN,NINGUNO,ALAL880209MPUNMZ04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alan,Granados,Jasso,2011-05-01,False,GRJA20110501MDFRSN06,True,MEXICO,GRJA20110501,E13,AHI,AHIJADO(A),NIN,NINGUNO,ALAM801011MVZMNX05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Paola,Ayala,Gaona,2009-01-12,False,AYGP20090112HAGLNL09,True,MEXICO,AYGP20090112,D30,PRI,PRIMO(A),NIN,NINGUNO,ALAM801011MVZMNX05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Brandon,Meza,Becerra,2011-06-15,False,MEBB20110615MPUZCR09,True,MEXICO,MEBB20110615,D97,PRI,PRIMO(A),NIN,NINGUNO,ALAM801011MVZMNX05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Julia,Riojas,Galindo,2008-01-02,False,RIGJ20080102MSNJLL09,True,MEXICO,RIGJ20080102,A55,SOB,SOBRINO(A),NIN,NINGUNO,ALAN891126HSNRMC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Yaretzi,Rosales,Osorio,2011-05-15,False,ROOY20110515MAGSRR02,True,MEXICO,ROOY20110515,D47,HER,HERMANO(A),NIN,NINGUNO,ALAN891126HSNRMC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jorge Luis,Reyes,Soria,2008-01-08,False,RESJ20080108MDFYRR02,True,MEXICO,RESJ20080108,C61,PRI,PRIMO(A),NIN,NINGUNO,ALAR810402HSNVSS06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ana Luisa,Mondragón,Solano,2005-05-26,False,MOSA20050526MPUNL 06,True,MEXICO,MOSA20050526,C82,SOB,SOBRINO(A),NIN,NINGUNO,ALAR810402HSNVSS06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Jennifer,Ortiz,Yago,2010-05-11,False,ORYJ20100511HSNTGN09,True,MEXICO,ORYJ20100511,D88,SOB,SOBRINO(A),NIN,NINGUNO,ALAR830921HAGMMC09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Adán,Alfaro,Luevano,2010-09-25,False,ALLA20100925HAGFVN04,True,MEXICO,ALLA20100925,E38,AHI,AHIJADO(A),NIN,NINGUNO,ALAR840626MPUNMB08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ivan,Gómez,Quiroz,2008-04-23,False,GÓQI20080423MSNMRN06,True,MEXICO,GÓQI20080423,A11,HER,HERMANO(A),NIN,NINGUNO,ALAR840626MPUNMB08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ángel Gabriel,Murillo,Montenegro,2008-01-12,False,MUMÁ20080112MSNRNG04,True,MEXICO,MUMÁ20080112,C33,SOB,SOBRINO(A),NIN,NINGUNO,ALAR840626MPUNMB08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Agustín,Peres,Reyna,2009-08-06,False,PERA20090806MAGRYS09,True,MEXICO,PERA20090806,B14,NIN,NINGUNO,NIN,NINGUNO,ALAT710306HSNVNM08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Federico,Gastélum,Loya,2006-06-21,False,GALF20060621MSNSYD07,True,MEXICO,GALF20060621,A86,SOB,SOBRINO(A),NIN,NINGUNO,ALAX730525HPUVBC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Axel,Casas,Arroyo,2010-04-08,False,CAAA20100408HVZSRL08,True,MEXICO,CAAA20100408,E76,PRI,PRIMO(A),NIN,NINGUNO,ALAX730525HPUVBC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ximena,Morales,Balderas,2009-01-16,False,MOBX20090116MDFRLM03,True,MEXICO,MOBX20090116,A37,PRI,PRIMO(A),NIN,NINGUNO,ALAY840422MSNMNR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Guillermo,Benítez,Cantú,2013-03-06,False,BECG20130306HAGNNL09,True,MEXICO,BECG20130306,C27,HIJ,HIJO(A),NIN,NINGUNO,ALAY840422MSNMNR09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Maximiliano,Jasso,Casanova,2010-00-26,False,JACM20100026HAGSSX03,True,MEXICO,JACM20100026,C37,HIJ,HIJO(A),NIN,NINGUNO,ALAY890511HSNTÑM06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Felipe,Fernández,Tapia,2008-11-24,False,FETF20081124HDFRPL09,True,MEXICO,FETF20081124,A89,NIN,NINGUNO,NIN,NINGUNO,ALAÁ750817HVZCCG09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Marisol,Benavides,Prieto,2006-01-19,False,BEPM20060119HPUNRR08,True,MEXICO,BEPM20060119,B36,HER,HERMANO(A),NIN,NINGUNO,ALAÁ750817HVZCCG09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Concepción,Farías,Tamayo,2007-05-10,False,FATC20070510HVZRMN04,True,MEXICO,FATC20070510,E88,AHI,AHIJADO(A),NIN,NINGUNO,ALAÁ830614HDFRDG04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Manuel,Mateo,Hinojosa,2006-10-25,False,MAHM20061025HSNTNN09,True,MEXICO,MAHM20061025,E77,PRI,PRIMO(A),NIN,NINGUNO,ALAÁ830614HDFRDG04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Barbara,Águilar,Quiroz,2006-00-03,False,ÁGQB20060003HAGLRR03,True,MEXICO,ÁGQB20060003,B61,SOB,SOBRINO(A),NIN,NINGUNO,ALBA780509MVZNRJ05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sonia,Zamudio,Corona,2009-06-02,False,ZACS20090602MSNMRN08,True,MEXICO,ZACS20090602,D39,PRI,PRIMO(A),NIN,NINGUNO,ALBA780509MVZNRJ05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Cristina,Quintero,Cuellar,2011-10-21,False,QUCC20111021HDFNLR02,True,MEXICO,QUCC20111021,E50,PRI,PRIMO(A),NIN,NINGUNO,ALBA780509MVZNRJ05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Berta,Huixtlacatl,Gallegos,2010-11-04,False,HUGB20101104HDFXLR03,True,MEXICO,HUGB20101104,E70,AHI,AHIJADO(A),NIN,NINGUNO,ALBI891012MAGMRR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Eva,Koenig,Almanza,2007-11-16,False,KOAE20071116MSNNMundefined09,True,MEXICO,KOAE20071116,B84,HIJ,HIJO(A),NIN,NINGUNO,ALBI891012MAGMRR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Gerardo,Maya,Karem,2005-11-19,False,MAKG20051119HVZYRR03,True,MEXICO,MAKG20051119,E46,PRI,PRIMO(A),NIN,NINGUNO,ALBI891012MAGMRR03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Teodoro,Tovar,Carrillo,2006-04-24,False,TOCT20060424HSNVRD07,True,MEXICO,TOCT20060424,B79,NIN,NINGUNO,NIN,NINGUNO,ALBJ740123HSNNNS04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Timoteo,Farías,Santana,2013-00-02,False,FAST20130002MAGRNM01,True,MEXICO,FAST20130002,D44,HIJ,HIJO(A),NIN,NINGUNO,ALBJ740123HSNNNS04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sergio,Ruiz,Flores,2010-00-17,False,RUFS20100017MAGZLR02,True,MEXICO,RUFS20100017,C23,HER,HERMANO(A),NIN,NINGUNO,ALBJ790114MDFCRN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Miguel,Karan,Montez,2011-10-13,False,KAMM20111013HAGRNG07,True,MEXICO,KAMM20111013,D60,NIN,NINGUNO,NIN,NINGUNO,ALBJ790114MDFCRN09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Benjamín,Quintanilla,Laboy,2008-02-10,False,QULB20080210HPUNBN01,True,MEXICO,QULB20080210,D46,PRI,PRIMO(A),NIN,NINGUNO,ALBM830126HAGVTC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Lola,Cedillo,Benavídez,2008-07-20,False,CEBL20080720HSNDNL08,True,MEXICO,CEBL20080720,D33,HER,HERMANO(A),NIN,NINGUNO,ALBM830126HAGVTC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Alondra Romina,Carrero,Ayala,2008-03-24,False,CAAA20080324MVZRLN07,True,MEXICO,CAAA20080324,B79,SOB,SOBRINO(A),NIN,NINGUNO,ALBM830126HAGVTC01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Ximena Guadalupe,Figueroa,Meraz,2008-02-27,False,FIMX20080227HAGGRM09,True,MEXICO,FIMX20080227,B71,SOB,SOBRINO(A),NIN,NINGUNO,ALCA810017HDFCRB04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Rocio,Cavazos,Lebrón,2007-07-17,False,CALR20070717HSNVBC05,True,MEXICO,CALR20070717,C39,PRI,PRIMO(A),NIN,NINGUNO,ALCA810017HDFCRB04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Daniel,Polanco,Saldivar,2008-09-26,False,POSD20080926HDFLLN07,True,MEXICO,POSD20080926,B69,NIN,NINGUNO,NIN,NINGUNO,ALCC811004MVZTLR04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIN_CAMBIOS,Sara,Cuellar,Orellana,2005-03-23,False,CUOS20050323HPULLR08,True,MEXICO,CUOS20050323,E80,PRI,PRIMO(A),NIN,NINGUNO,ALCE770413MVZMRS07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
