tipoOperacion,marca,modelo,anio,numeroSerieRegistro,tipoVehiculo.clave,tipoVehiculo.valor,titularBien.clave,titularBien.valor,valorAdquisicion.valor,valorAdquisicion.moneda,curp_funcionario,titular,transmisor,tercero,formaPago,fechaAdquisicion,lugarRegistro.pais,lugarRegistro.entidadFederativa.clave,lugarRegistro.entidadFederativa.valor,formaAdquisicion.clave,formaAdquisicion.valor,motivoBaja.clave,motivoBaja.valor
AGREGAR,saab,900s,1982,2afeeff7-c38c-4e5d-9fc1-ffdf9dd29621,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,262681.0,MXN,ACBL890308MVZÑÑS04,,,,,,,,,,,,
BAJA,hi,1200d,2011,ed5ef1b8-fd90-43e9-b9a9-690031987673,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,411522.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,19c32e33-b874-4e9b-aa2a-2e3b59591462,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
BAJA,honda,Accelerationord,2011,5803d479-33af-4c54-a04a-4c84ae056a4f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,541713.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
BAJA,Audi,Q8,2010,d33413fd-554d-46c8-a446-af5ac851df69,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,583538.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2011,f2a72822-1566-4c63-90b1-3f940e50266b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,653291.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
SIN_CAMBIOS,BMW,Z4,2016,f2fbdada-ab55-44a8-95aa-7dca61ce6d47,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,565792.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2014,c2679c8c-b643-4221-8bd6-a8be7f8ebd14,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,671296.0,MXN,ACBM850110MDFSRR05,,,,,,,,,,,,
BAJA,oldsmobile,cutlass ciera (diesel),2011,1a4658d6-cf18-469e-bf8a-fdbe4d652f91,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,755266.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,bf6d5256-943b-47f1-99ac-463918aabd9f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
BAJA,ford,futura,2010,d4680830-238a-484c-acf1-a10305fb3093,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,776687.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
BAJA,peugeot,504,2011,3a1da874-d4b1-4a0c-84fd-de1282ff3c9b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,387314.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2015,68b83f77-4ce4-4304-ad3f-306432038a2f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,578818.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
SIN_CAMBIOS,chevrolet,malibu,2015,8d56a853-bb39-4157-9d8c-1cf28d32848f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,691830.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2012,71a0a4dc-0801-4bf0-885c-fd3bff12525e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,380695.0,MXN,ACBS730510MVZVRL09,,,,,,,,,,,,
BAJA,volkswagen,super beetle 117,2011,48e49534-5156-4658-9bf5-9bd63a7ee025,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,566739.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,33491a37-b3c9-4cee-8517-a308c4178419,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
BAJA,honda,civic,2015,00adc6d5-16d0-41ac-8286-33f498178b43,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,605946.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2010,f1dc4930-0b6e-4b7c-a413-7c159e39c79e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,528799.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
BAJA,BMW,Z4,2014,de580116-ac3f-447a-93af-7388592440b9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,717472.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
SIN_CAMBIOS,vw,pickup,2015,ff88e239-844d-4347-b31d-0ce4ad5ca010,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,465203.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
SIN_CAMBIOS,Audi,Q8,2015,86837f25-5ac4-4e06-a576-e21273da65e8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,584033.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
AGREGAR,honda,Accelerationord,2013,b19165b5-8527-49d9-b905-e401611c7d9e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,545900.0,MXN,ACCA710224MAGÑHS05,,,,,,,,,,,,
BAJA,ford,maverick,1976,67406a9c-daf9-4360-9a01-c634c74a9aa9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,141706.0,MXN,ACCI870702HVZVRN09,,,,,,,,,,,,
BAJA,toyota,corolla 1200,1974,1dc095a5-3564-45f1-8bcc-aa369c958867,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,201491.0,MXN,ACCI870702HVZVRN09,,,,,,,,,,,,
BAJA,datsun,pl510,1970,7df42267-5fc1-4b28-a8df-a268219ccaa6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,264232.0,MXN,ACCI870702HVZVRN09,,,,,,,,,,,,
BAJA,datsun,200-sx,1978,432547d6-afce-4c35-9808-5faaad800e48,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,264325.0,MXN,ACCI870702HVZVRN09,,,,,,,,,,,,
AGREGAR,pontiac,lemans v6,1979,ad33c796-6d92-47db-8394-27576760a424,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,282308.0,MXN,ACCI870702HVZVRN09,,,,,,,,,,,,
BAJA,datsun,510 hatchback,2014,05b4c991-ab87-416e-b603-9e7599ea75f9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,590874.0,MXN,ACCM840324HVZVBR04,,,,,,,,,,,,
BAJA,Audi,Q8,2011,008f64cf-382d-4959-9dc2-415cd80ee5ef,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,1700000.0,MXN,ACCM840324HVZVBR04,,,,,,,,,,,,
SIN_CAMBIOS,volkswagen,super beetle 117,2011,96e0883f-c288-4966-acd0-c3c0ce4f3118,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,530819.0,MXN,ACCM840324HVZVBR04,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2015,f2cc0aab-325d-4bf7-abd0-e2f1efdb34e8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,609564.0,MXN,ACCM840324HVZVBR04,,,,,,,,,,,,
SIN_CAMBIOS,buick,skylark,2010,37861453-b61f-4a75-9f41-2b1152f58998,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,744418.0,MXN,ACCM840324HVZVBR04,,,,,,,,,,,,
BAJA,volkswagen,dasher,2005,00148933-e17c-40f7-b09d-90b6d05a2211,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,585796.0,MXN,ACDJ891013HAGSMN05,,,,,,,,,,,,
BAJA,toyota,corona,2011,640ab683-ef13-4ed8-898d-93c8ff975975,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,531513.0,MXN,ACDJ891013HAGSMN05,,,,,,,,,,,,
SIN_CAMBIOS,dodge,colt m/m,2014,adcb36de-0f2d-44f6-bd37-eaf7f0cf100b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,451948.0,MXN,ACDJ891013HAGSMN05,,,,,,,,,,,,
BAJA,buick,estate wagon (sw),2015,fc795946-90c1-4c5a-b633-424ac93609e9,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,478616.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
BAJA,Mercedes Benz,AMG G,2013,c3e0404e-f3a8-40d6-83c9-b2afc0672cd4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,0.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
BAJA,mercedes,benz 300d,2011,b02323db-6826-4045-a711-4b66c2e54930,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,779074.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
BAJA,volvo,245,2016,662de522-932b-4030-bfb9-8c6530deed64,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,703468.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
SIN_CAMBIOS,BMW,Z4,2012,64a583f0-88c9-403e-9fbf-f2cd2c52703d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,734990.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
SIN_CAMBIOS,honda,civic cvcc,2014,35267628-603d-43dc-bf55-2c172d65a982,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,646105.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
SIN_CAMBIOS,amc,concord dl 6,2010,34029999-af7c-492a-82de-312434639f72,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,559318.0,MXN,ACFA830526HDFVLN05,,,,,,,,,,,,
BAJA,chevrolet,cavalier wagon,1982,925cebca-d49b-47a3-b9e6-95d4ac48d377,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,334175.0,MXN,ACFX720301MVZVLM02,,,,,,,,,,,,
BAJA,toyouta,corona mark ii (sw),1972,de4fb254-1273-45dd-9bf7-15bc158d67ac,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,85040.0,MXN,ACFX720301MVZVLM02,,,,,,,,,,,,
BAJA,dodge,aspen se,1976,932c4fb5-99d4-4be1-8ebc-9715effe723a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,149591.0,MXN,ACFX720301MVZVLM02,,,,,,,,,,,,
SIN_CAMBIOS,honda,civic,1982,a81bae93-f59c-4d24-933d-df5bd531b20c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,287794.0,MXN,ACFX720301MVZVLM02,,,,,,,,,,,,
BAJA,amc,ambassador brougham,2011,cb91e2e5-050a-4e54-8423-63576d94d557,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,510760.0,MXN,ACLJ860822MVZSYM06,,,,,,,,,,,,
BAJA,ford,pinto,2006,030a112f-c672-4a0d-8ae3-7f7ceec5902f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,382494.0,MXN,ACLJ860822MVZSYM06,,,,,,,,,,,,
BAJA,ford,escort 2h,2012,3b94454f-9103-4902-b33d-d25b763f80a5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,533350.0,MXN,ACLJ860822MVZSYM06,,,,,,,,,,,,
BAJA,ford,galaxie 500,2001,181e244c-7114-4937-a621-d3fe25cb2253,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,349388.0,MXN,ACLJ860822MVZSYM06,,,,,,,,,,,,
AGREGAR,toyota,corolla 1200,2016,d2752ccb-523b-4a53-a035-a80a9a169ac1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,505205.0,MXN,ACLJ860822MVZSYM06,,,,,,,,,,,,
BAJA,datsun,710,2011,441b4a6c-81bc-4be5-a271-445d92dd9a32,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,522270.0,MXN,ACMD880226HSNSTN02,,,,,,,,,,,,
BAJA,amc,ambassador sst,2016,1168fc4a-e5d6-4a58-ab90-2576cc9ef986,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,446639.0,MXN,ACMD880226HSNSTN02,,,,,,,,,,,,
SIN_CAMBIOS,mercury,capri 2000,2012,d369e57d-2ad8-4ab2-8337-ef6c5821e72c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,463000.0,MXN,ACMD880226HSNSTN02,,,,,,,,,,,,
BAJA,datsun,310,1980,fcc7d295-58d0-4768-b5d8-73313fe4839c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,310373.0,MXN,ACMF780212HVZÑNT02,,,,,,,,,,,,
BAJA,datsun,510 (sw),1972,a0a30e93-b549-4a9b-a5fd-82d3d5ddf3e1,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,36138.0,MXN,ACMF780212HVZÑNT02,,,,,,,,,,,,
BAJA,chevrolet,malibu,1978,6c56aae4-5e96-4a76-a367-da8f03bd8e0c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,308540.0,MXN,ACMF780212HVZÑNT02,,,,,,,,,,,,
BAJA,buick,century special,1978,2d99730e-8b20-44f6-a329-12607896a505,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,30454.0,MXN,ACMF780212HVZÑNT02,,,,,,,,,,,,
AGREGAR,dodge,diplomat,1978,9eefa5de-df11-4d5c-b2ef-0a2ef232ccf6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,84699.0,MXN,ACMF780212HVZÑNT02,,,,,,,,,,,,
BAJA,pontiac,lemans v6,2015,41e4088b-3d52-4108-ae77-1443f9567aaa,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,640396.0,MXN,ACMN740927MPUVNT03,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,3640429b-b071-40fa-bc61-4bce6824b02b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,ACMN740927MPUVNT03,,,,,,,,,,,,
BAJA,audi,5000,2011,5d7114fe-81cd-4cd8-b952-492761526376,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,505951.0,MXN,ACMN740927MPUVNT03,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2014,840c6453-b693-4d01-9bc7-61a8512bdc17,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,569436.0,MXN,ACMN740927MPUVNT03,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2013,ce510ea1-40d2-4036-be8a-d1e2ebfada8d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,501291.0,MXN,ACMN740927MPUVNT03,,,,,,,,,,,,
AGREGAR,buick,century,2012,9bcf8e7e-d0bc-45e6-8856-5649b7531219,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,741944.0,MXN,ACMN740927MPUVNT03,,,,,,,,,,,,
BAJA,pontiac,sunbird coupe,2009,37dbfac2-e34c-4dcf-9620-db953a1c51c2,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,316361.0,MXN,ACOC721011MSNVVN08,,,,,,,,,,,,
BAJA,oldsmobile,omega brougham,2007,e16cc17f-67b2-4358-a783-2f1dc3183a59,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,457921.0,MXN,ACOC721011MSNVVN08,,,,,,,,,,,,
BAJA,chevrolet,monte carlo landau,2012,8bc47b7c-c48d-4e90-8d41-e2174b0f6de3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,397357.0,MXN,ACOC721011MSNVVN08,,,,,,,,,,,,
AGREGAR,amc,gremlin,2007,826c4bca-5b3b-44be-9e91-a7ff93a6cb04,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,512509.0,MXN,ACOC721011MSNVVN08,,,,,,,,,,,,
BAJA,honda,civic (auto),1982,528f4a8e-3795-43d9-b8b4-8540ce99e3a6,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,125497.0,MXN,ACQA860808HDFVZL07,,,,,,,,,,,,
BAJA,volkswagen,super beetle,1973,c7b953ed-7e13-43c7-86bd-ac8900ec3856,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,268599.0,MXN,ACQA860808HDFVZL07,,,,,,,,,,,,
BAJA,mercury,marquis brougham,1973,984d720c-3fb3-47a6-9154-d1f395bc6059,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,347878.0,MXN,ACQA860808HDFVZL07,,,,,,,,,,,,
BAJA,amc,hornet,1970,f1b394bb-7c3b-4d6d-889a-21e15d66908e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,347690.0,MXN,ACQA860808HDFVZL07,,,,,,,,,,,,
AGREGAR,buick,electra 225 custom,1973,0df72fef-aae2-4082-a285-d25f23b43867,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,163058.0,MXN,ACQA860808HDFVZL07,,,,,,,,,,,,
BAJA,ford,f250,2011,1215e540-10f0-4b76-a623-1954cdc35b9d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,507847.0,MXN,ACRA880311MVZÑLX04,,,,,,,,,,,,
BAJA,amc,gremlin,2014,2d7544e6-9e73-4bd8-9d64-1d567234bab5,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,414280.0,MXN,ACRA880311MVZÑLX04,,,,,,,,,,,,
BAJA,datsun,200sx,2006,82acef32-f108-4dd7-a4f3-d3f904776b2e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,546002.0,MXN,ACRA880311MVZÑLX04,,,,,,,,,,,,
AGREGAR,mazda,glc 4,2012,7a94ab74-3404-450d-9cc0-99df58b81d54,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,364901.0,MXN,ACRA880311MVZÑLX04,,,,,,,,,,,,
BAJA,vw,rabbit c (diesel),2007,6522acf8-5512-46d0-95a9-15fd4e2ab5ac,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,354320.0,MXN,ACRG771021HAGÑYL04,,,,,,,,,,,,
BAJA,ford,maverick,2000,d57e8d98-24e4-41b9-aad3-926b59eb6255,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,362693.0,MXN,ACRG771021HAGÑYL04,,,,,,,,,,,,
BAJA,dodge,d100,2010,7914f854-7fae-4aa3-bd67-cbcec0e8e0d8,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,367369.0,MXN,ACRG771021HAGÑYL04,,,,,,,,,,,,
SIN_CAMBIOS,toyota,corona,2011,f66594a0-3647-418d-be4e-36a9ce07405b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,577837.0,MXN,ACRG771021HAGÑYL04,,,,,,,,,,,,
BAJA,honda,prelude,2011,741af071-9023-4262-8980-37623fa72ebe,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,387675.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,590498ca-50e8-46ef-b944-fa84606fd7ae,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
BAJA,datsun,510,2011,0bb9e6c5-6b78-43cf-8432-063d63c0c5da,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,629494.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
BAJA,pontiac,grand prix,2013,4edcf53a-0c42-436c-ae4c-aed2fda2b77c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,710998.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
SIN_CAMBIOS,Mercedes Benz,AMG G,2012,a2626f9e-9c67-4dc1-9374-e1a8b66b084c,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,520722.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
SIN_CAMBIOS,Lamborgini,Urus,2016,fcc2a305-889a-408f-8be7-876fb8651ba3,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,698015.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
AGREGAR,toyota,corolla,2012,5ac3b94c-3ef8-4129-b156-dc1d4bd14a5b,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,497254.0,MXN,ACSE870702MAGVRundefined01,,,,,,,,,,,,
BAJA,mazda,glc custom l,2010,0b1c2ac4-3edd-4d7c-a52d-2dfbdb4ea5cf,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,537058.0,MXN,ACTJ871012MAGVVS01,,,,,,,,,,,,
BAJA,pontiac,catalina,2013,bd05563a-413e-478a-9b6c-71efb14df6c4,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,585638.0,MXN,ACTJ871012MAGVVS01,,,,,,,,,,,,
BAJA,ford,pinto runabout,2013,c4e96897-d736-4edc-be24-a5e7c4337e12,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,402526.0,MXN,ACTJ871012MAGVVS01,,,,,,,,,,,,
BAJA,ford,mustang boss 302,2011,0c0931bc-b352-4e3f-837a-eb830fdda551,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,577582.0,MXN,ACTJ871012MAGVVS01,,,,,,,,,,,,
AGREGAR,plymouth,volare custom,2003,e417b98b-e81e-4a9d-8c09-94740d30d048,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,358233.0,MXN,ACTJ871012MAGVVS01,,,,,,,,,,,,
BAJA,honda,civic cvcc,2008,0137549c-1939-4ac0-8f1e-010a5f9e0b39,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,575585.0,MXN,ACVE800525MDFÑRL04,,,,,,,,,,,,
BAJA,plymouth,fury iii,2007,c21e1052-b45c-4060-af63-4ff7b568e27f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,511853.0,MXN,ACVE800525MDFÑRL04,,,,,,,,,,,,
BAJA,volkswagen,rabbit,2010,877e2d27-c2f8-4760-b074-944abaf12830,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,546895.0,MXN,ACVE800525MDFÑRL04,,,,,,,,,,,,
BAJA,audi,5000,2006,1d628782-358f-4bbc-96f8-95eaa2d03928,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,540759.0,MXN,ACVE800525MDFÑRL04,,,,,,,,,,,,
BAJA,amc,concord,2000,1dd970c9-9e08-4395-a5b8-ffc7c8d8142f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,435086.0,MXN,ACVE800525MDFÑRL04,,,,,,,,,,,,
SIN_CAMBIOS,saab,99le,2011,c37ef718-dbbc-44b9-abce-08015b64b75e,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,551883.0,MXN,ACVE800525MDFÑRL04,,,,,,,,,,,,
BAJA,toyota,corolla,2015,089e3cb9-63a8-4b6e-8dca-6496da401e72,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,606176.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2012,cb92dedc-b373-4d12-9bbf-3b60599ff326,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,4200000.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
BAJA,plymouth,valiant,2013,8a3d78df-56c6-47b3-8e04-a329330df457,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,409963.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
BAJA,Lamborgini,Urus,2010,14007c08-f7ac-4b6b-a09a-da3b07ce7209,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,700620.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
BAJA,Jaguar,F-Type,2013,0a52aadd-df17-457a-8506-e297d1160815,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,711522.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
SIN_CAMBIOS,pontiac,catalina brougham,2010,5f97df10-01bb-4871-94d2-89e9604dc47d,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,712884.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
SIN_CAMBIOS,bmw,2002,2013,73741b5c-bfcf-4c5a-85b1-7ecc41a4eabb,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,493694.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
AGREGAR,Jaguar,F-Type,2010,b8de8ee7-1753-40a5-83fc-fde9c9663f4a,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,731140.0,MXN,ADAJ870425HAGMML03,,,,,,,,,,,,
BAJA,toyota,mark ii,1973,b12e4581-16cd-492b-a57f-2f8970bd910f,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,130226.0,MXN,ADCA841108MSNMDD06,,,,,,,,,,,,
BAJA,fiat,124 sport coupe,1973,0cbc810b-4d76-4a9b-b77b-6499d97aba83,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,106287.0,MXN,ADCA841108MSNMDD06,,,,,,,,,,,,
BAJA,mercedes-benz,280s,1976,359cbe95-cf95-45e8-928b-bd03e0061fee,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,247665.0,MXN,ADCA841108MSNMDD06,,,,,,,,,,,,
SIN_CAMBIOS,cadillac,eldorado,1979,9c205f52-e751-40f8-becf-bc83a5ee99f7,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,73642.0,MXN,ADCA841108MSNMDD06,,,,,,,,,,,,
BAJA,buick,estate wagon (sw),2013,58785bc9-ca24-4c93-90dc-de69097a84d0,AUMOT,AUTOMÓVIL/MOTOCICLETA,DEC,DECLARANTE,792751.0,MXN,ADCL860208HSNMLS05,,,,,,,,,,,,
